M1.H_b.cs Time [a],H,CA,HCO3,CO3,CO2aq,Omega
13800.0,7.151277095899172e-09,0.002251068038285451,0.00198696355741547,0.0001320522404349904,1.6414914411284507e-05,3.0140461988589298
14000.0,7.155002214662718e-09,0.0022511563876481356,0.0019871629223441748,0.00013199673265198043,1.6425112855383058e-05,3.0127792531271713
14200.0,7.158513907891819e-09,0.00225124918317056,0.0019873591650276133,0.00013194500907147346,1.643479720393466e-05,3.01159868049391
14400.0,7.161869316131489e-09,0.002251348850982478,0.0019875563033771764,0.00013189627380265074,1.6444131714402196e-05,3.0104863150295933
14600.0,7.165037004886539e-09,0.002251455101731329,0.0019877530735674743,0.00013185101408192735,1.6453033646589245e-05,3.009453277734971
14800.0,7.16801704293109e-09,0.002251567194584711,0.0019879488381530958,0.00013180917821580766,1.6461497747922473e-05,3.008498388724087
15000.0,7.1708222352922e-09,0.0022516838967749945,0.001988142937518108,0.00013177047962844332,1.6469547826409312e-05,3.0076151070034403
15200.0,7.173978161420623e-09,0.0022517776864467627,0.0019883281252671605,0.00013172478058980108,1.6478330932165027e-05,3.0065720424309843
15400.0,7.177583917321629e-09,0.002251863801174228,0.0019885210395113946,0.00013167138083141662,1.6488212790589235e-05,3.0053532116239605
15600.0,7.181403047814465e-09,0.002251948342773785,0.001988719376866088,0.00013161448295384852,1.649863145458479e-05,3.004054537470138
15800.0,7.1853579605245575e-09,0.0022520318100477765,0.0019889210497779186,0.00013155538013492896,1.6509391534683636e-05,3.0027055363012103
16000.0,7.18941674720716e-09,0.002252114668780512,0.001989125426395049,0.00013149462119273138,1.6520414602415887e-05,3.001318734697738
16200.0,7.194192756199594e-09,0.002252164526748174,0.0019893236805631435,0.00013142042309251516,1.653303696365219e-05,2.999625189013223
16400.0,7.199782155058622e-09,0.0022522015841854983,0.0019895366694731615,0.0001313324573561684,1.654765351104281e-05,2.997617401849655
16600.0,7.205879583193731e-09,0.0022522340185055544,0.001989761682259925,0.00013123616812281478,1.656354065683748e-05,2.995419633778288
16800.0,7.2123715215536836e-09,0.0022522636949793774,0.001989996646518997,0.00013113352423019015,1.6580420816614825e-05,2.9930768228317848
17000.0,7.21920836820044e-09,0.0022522915804483404,0.001990240765554872,0.00013102540744673423,1.659817384801589e-05,2.9906090950663584
17200.0,7.224567945207804e-09,0.0022524125299962865,0.0019905194518214913,0.0001309465390873976,1.6612822324852143e-05,2.9888089523509778
17400.0,7.2281091094964e-09,0.0022525732916844647,0.0019907749231012684,0.00013089918429159812,1.6623098398591907e-05,2.987728095700556
17600.0,7.230669920120766e-09,0.002252750751706692,0.0019910137106877042,0.00013086852050949393,1.6630982311062687e-05,2.987028205599568
17800.0,7.232526367468135e-09,0.002252943679341181,0.0019912436068683062,0.0001308500362364373,1.663717307431845e-05,2.986606308532457
18000.0,7.233802779067571e-09,0.0022531492379440736,0.0019914661058397795,0.00013084156605214703,1.66419685820934e-05,2.9864129795387213
18200.0,7.234460938295574e-09,0.0022533705763015327,0.001991682781845144,0.00013084389722819436,1.6645293580940402e-05,2.9864661878166063
18400.0,7.23452938200867e-09,0.002253602230676817,0.0019918897222640807,0.00013085625420636814,1.6647180559185935e-05,2.986748231521214
18600.0,7.234093623569705e-09,0.0022538413885129305,0.0019920871711929422,0.00013087710865999414,1.664782792346899e-05,2.987224227130783
18800.0,7.23321303654877e-09,0.0022540850557195144,0.0019922743713467364,0.000130905342186389,1.6647365664614966e-05,2.987868647495257
19000.0,7.231895761309131e-09,0.0022543338898050732,0.0019924521504137874,0.00013094086969564294,1.6645819177032008e-05,2.98867955046721
19200.0,7.228924197008968e-09,0.002254650386572863,0.001992636726451032,0.00013100683006091554,1.6640520855363454e-05,2.9901850727330217
19400.0,7.224104479672199e-09,0.002254994458535591,0.0019927863085316233,0.00013110407500198395,1.6630674502485883e-05,2.992404654498693
19600.0,7.218067061544846e-09,0.002255348881456587,0.00199290569099277,0.0001312215952319084,1.6617771175362738e-05,2.9950870126406373
19800.0,7.211029546377712e-09,0.002255711775590162,0.00199300002242893,0.00013135587658061614,1.6602354891517542e-05,2.998151937456127
20000.0,7.203109035780633e-09,0.002256079508635311,0.0019930696857335,0.0001315049114509056,1.6584698740039613e-05,3.001553606241251
20200.0,7.196645295151703e-09,0.0022563302810899998,0.00199308253595726,0.00013162387256636984,1.6569923222976065e-05,3.0042688520916503
20400.0,7.192070071264288e-09,0.002256531896449942,0.001993112700054903,0.00013170959819751955,1.655963961044683e-05,3.0062255096376367
20600.0,7.188355749833996e-09,0.002256710990735585,0.0019931506622008557,0.00013178016426736465,1.6551402680876123e-05,3.0078361554993385
20800.0,7.185134895856113e-09,0.0022568711296949823,0.001993187749568724,0.0001318416900631292,1.6544294409610687e-05,3.0092404602672476
21000.0,7.1821965531399875e-09,0.0022570216418892498,0.001993225401851888,0.00013189812001868084,1.653784106425346e-05,3.0105284542647133
21200.0,7.179391673265913e-09,0.0022571681173533843,0.0019932637401864524,0.00013195218858346597,1.653170047273035e-05,3.0117625503438976
21400.0,7.1766746444412644e-09,0.0022573103221060053,0.0019933010865014547,0.00013200461780227529,1.652575370329019e-05,3.012959228924593
21600.0,7.174029924659648e-09,0.002257448248605434,0.0019933369355939617,0.00013205565650573612,1.6519960800444626e-05,3.014124169478832
21800.0,7.171451335584884e-09,0.0022575819704957036,0.0019933711569492902,0.00013210540677320668,1.6514306478259896e-05,3.0152597019322602
22000.0,7.16893567725374e-09,0.0022577115822848895,0.001993403734731619,0.00013215392377663535,1.6508783259031566e-05,3.016367085565302
22200.0,7.166491929678507e-09,0.002257836598213325,0.0019934345371289785,0.00013220103054217315,1.6503410752630003e-05,3.017442281011756
22400.0,7.164120215152047e-09,0.002257957453123285,0.0019934639570858914,0.00013224674801869682,1.649819251545951e-05,3.0184857664224065
22600.0,7.1618135543016055e-09,0.002258074376570293,0.001993491974502808,0.00013229120103374248,1.649311232696936e-05,3.0195003909421025
22800.0,7.159568610356044e-09,0.0022581874695012426,0.0019935185738988166,0.000132334447801213,1.6488162392214742e-05,3.0204874832828166
23000.0,7.157383040819264e-09,0.002258296844989675,0.0019935437825793056,0.00013237653120518468,1.6483337558957428e-05,3.0214480222585887
23200.0,7.155248801379594e-09,0.0022584029128951562,0.0019935677032462606,0.0001324176048244478,1.647862016570102e-05,3.02238551325159
23400.0,7.1531630065546225e-09,0.00225850558410467,0.001993590166067667,0.00013245770901850157,1.647400217744924e-05,3.0233008774532717
23600.0,7.151126687976225e-09,0.0022586049102841497,0.0019936112533271936,0.00013249682847847805,1.6469486664179517e-05,3.0241937654440783
23800.0,7.149139301450634e-09,0.002258700952475312,0.001993631004012892,0.00013253497423120993,1.6465072707887033e-05,3.025064428907609
24000.0,7.147199440963572e-09,0.0022587938258516083,0.0019936494765585,0.00013257217464655423,1.6460757565390886e-05,3.0259135153759273
24200.0,7.145302751316629e-09,0.0022588837582494686,0.0019936667320446513,0.00013260851310240864,1.6456531721941196e-05,3.0267429279203837
24400.0,7.143447136950499e-09,0.0022589707628572673,0.001993682715801806,0.00013264402352773067,1.6452389910596348e-05,3.0275534409575666
24600.0,7.1416328822141345e-09,0.0022590548512014387,0.0019936974495475355,0.0001326787008269516,1.6448332975885e-05,3.0283449381829013
24800.0,7.139858861650025e-09,0.00225913614292537,0.0019937110041296246,0.0001327125693978727,1.6444358920012208e-05,3.029117976467669
25000.0,7.138124206317657e-09,0.0022592146680626697,0.0019937233796063977,0.00013274564422813598,1.6440465751261938e-05,3.0298728978995544
25200.0,7.136431430704747e-09,0.0022592903149227616,0.0019937345619723584,0.0001327778764752016,1.6436659154326055e-05,3.030608587664672
25400.0,7.1347799073024026e-09,0.0022593632877575477,0.001993744712912116,0.00013280928742271584,1.64329390251836e-05,3.0313255315548018
25600.0,7.13316695989861e-09,0.0022594336653036146,0.001993753815915773,0.00013283992469392087,1.642929907121971e-05,3.0320248165537897
25800.0,7.1315909357262095e-09,0.00225950151945537,0.001993761881883235,0.00013286981878606746,1.6425735582595302e-05,3.032707138750717
26000.0,7.1300506461448425e-09,0.0022595669033157956,0.0019937689202617253,0.00013289899152703517,1.642224590609311e-05,3.0333729963592995
26200.0,7.128537883190105e-09,0.0022596302779157,0.001993775069342992,0.00013292760428635394,1.6418812281907133e-05,3.034026072582615
26400.0,7.12705049438477e-09,0.0022596914765502787,0.0019937801123948743,0.00013295568207770218,1.6415427973152236e-05,3.0346669383491234
26600.0,7.125590609327107e-09,0.0022597504797032355,0.0019937841034513674,0.00013298318812593403,1.6412098335782813e-05,3.0352947542789837
26800.0,7.124158162389071e-09,0.002259807352674986,0.0019937870991460914,0.00013301012676444728,1.6408823690437346e-05,3.0359096192804844
27000.0,7.122752640364159e-09,0.0022598621351934524,0.0019937891187689952,0.0001330365082122286,1.6405603019013565e-05,3.036511766598423
27200.0,7.121370726319827e-09,0.0022599150219431152,0.0019937902258321412,0.000133062398055487,1.6402429209167553e-05,3.037102693215078
27400.0,7.120011168784208e-09,0.0022599659890327707,0.001993790358942739,0.0001330878150450159,1.6399298877916614e-05,3.0376828271107525
27600.0,7.118674399114056e-09,0.0022600150443081364,0.00199378954015448,0.00013311275207682823,1.6396213204752583e-05,3.038252006139425
27800.0,7.117359992381708e-09,0.002260062235691615,0.001993787798619042,0.00013313721853628648,1.6393171454987324e-05,3.038810444518711
28000.0,7.116067316501412e-09,0.0022601076105309903,0.0019937851561033755,0.00013316122721380736,1.639017235576792e-05,3.0393584341854
28200.0,7.11480381213259e-09,0.0022601507817155454,0.001993781517686431,0.00013318463201455718,1.6387232268522643e-05,3.039892640576012
28400.0,7.113570273918697e-09,0.002260192028764982,0.0019937771572685987,0.00013320743574819164,1.6384355278353108e-05,3.0404131278199564
28600.0,7.1123623461686904e-09,0.00226023148298619,0.001993772047792193,0.00013322971759699843,1.6381531133343027e-05,3.040921703225254
28800.0,7.111178286393293e-09,0.0022602691765909308,0.001993766160961913,0.0001332515078145088,1.6378755590356828e-05,3.0414190573181727
29000.0,7.1100169858622385e-09,0.0022603051639090207,0.001993759508857819,0.0001332728275256008,1.6376026197654527e-05,3.041905672266666
29200.0,7.108890039769446e-09,0.0022603388370411575,0.001993751939587306,0.00013329344872692567,1.6373368416732316e-05,3.0423763439740474
29400.0,7.1077991162466945e-09,0.0022603705851066947,0.00199374385267752,0.00013331336621458744,1.6370789372885343e-05,3.042830953663213
29600.0,7.106737826139473e-09,0.002260400590405296,0.0019937351985710233,0.0001333326959171363,1.6368273944669578e-05,3.0432721473627717
29800.0,7.1057037729238035e-09,0.002260428885487774,0.001993725927532006,0.00013335147897788392,1.636581620535738e-05,3.04370086415442
30000.0,7.104695475365101e-09,0.0022604555437298495,0.0019937160560304546,0.00013336974384969748,1.6363412879907488e-05,3.0441177534649
30200.0,7.103745007173966e-09,0.002260478873910063,0.00199370515552605,0.00013338685919200648,1.636113432399865e-05,3.0445084051665194
30400.0,7.102857770311281e-09,0.0022604998500982206,0.001993694265635794,0.00013340279223121327,1.6359001510840143e-05,3.044872071213376
30600.0,7.102017653044972e-09,0.0022605189134005644,0.0019936832430396726,0.0001334178351804459,1.635697615450047e-05,3.045215421267906
30800.0,7.10121885692926e-09,0.0022605361933048956,0.001993672010843225,0.00013343209123083534,1.635504426817833e-05,3.0455408106315818
31000.0,7.100459766643567e-09,0.0022605516309969526,0.0019936604645355376,0.00013344558323070748,1.635320127330855e-05,3.0458487608094487
31200.0,7.099738183873187e-09,0.0022605653618379628,0.0019936486514388015,0.0001334583551995806,1.635144249430504e-05,3.0461402765316143
31400.0,7.099053462550523e-09,0.0022605774129055766,0.0019936365747526227,0.00013347041907647698,1.6349766468586437e-05,3.0464156303020857
31600.0,7.0984040749140024e-09,0.0022605878512229564,0.001993624243605909,0.0001334818038085236,1.6348169751542914e-05,3.0466754828289124
31800.0,7.0977891270878695e-09,0.002260596791172295,0.001993611729848253,0.00013349253066202087,1.63466508727166e-05,3.0469203195079615
32000.0,7.097207650767892e-09,0.0022606042030849332,0.0019935989757662305,0.00013350261365935139,1.634520712776987e-05,3.047150460395213
32200.0,7.096663655147157e-09,0.0022606099747897452,0.001993586016003155,0.0001335119793932952,1.6343848033022754e-05,3.0473642299965453
32400.0,7.0961568014553844e-09,0.002260614250622076,0.0019935729671544675,0.00013352064173380415,1.6342573762792188e-05,3.0475619448887596
32600.0,7.095684697892957e-09,0.0022606171204376563,0.001993559829581847,0.00013352864542790464,1.6341378810199366e-05,3.0477446264070807
32800.0,7.095244468902487e-09,0.002260618770087206,0.00199354667216734,0.00013353604895993297,1.6340257116032562e-05,3.0479136094360286
33000.0,7.094835848655281e-09,0.002260619120310035,0.0019935334165628806,0.00013354285187357727,1.6339207424523935e-05,3.048068883560445
33200.0,7.094430026086927e-09,0.0022606196999591633,0.001993520454780309,0.00013354962258942723,1.6338166596519422e-05,3.048223422781468
33400.0,7.09401913696071e-09,0.002260619938369922,0.0019935070224827416,0.00013355645794359012,1.6337110256734247e-05,3.048379437349374
33600.0,7.093616347078564e-09,0.002260619366703816,0.001993493143390495,0.00013356311165666043,1.6336068920312858e-05,3.0485313060228765
33800.0,7.093226143995137e-09,0.0022606179523019746,0.0019934789378336978,0.00013356950723413842,1.6335053907933373e-05,3.0486772828417745
34000.0,7.092847944185852e-09,0.0022606159367350286,0.001993464599589171,0.00013357566857292872,1.6334065463393613e-05,3.0488179132445574
34200.0,7.092466820949386e-09,0.002260614073983923,0.0019934502978343534,0.00013358188807478474,1.6333070598066558e-05,3.0489598711989716
34400.0,7.092082221084591e-09,0.002260611770898728,0.001993435491114804,0.00013358813989196197,1.6332063602009705e-05,3.049102566739289
34600.0,7.091700180775767e-09,0.0022606089616473714,0.0019934203218951955,0.00013359431987608797,1.6331059543587363e-05,3.0492436227153377
34800.0,7.091320974475347e-09,0.0022606058083008236,0.0019934049422412102,0.00013360043302980667,1.633006030088858e-05,3.0493831533107154
35000.0,7.090944376655832e-09,0.0022606022736591015,0.0019933893118877746,0.0001336064808856634,1.6329065024857283e-05,3.049521193505234
35200.0,7.090701328116612e-09,0.002260591406839349,0.001993371653030994,0.00013360987690417734,1.632836068188293e-05,3.0495987064399595
35400.0,7.09061438914687e-09,0.0022605771330818287,0.0019933561774480367,0.000133610477816896,1.632803371610838e-05,3.0496124220625767
35600.0,7.090623854872157e-09,0.0022605609943166715,0.0019933422609922603,0.00013360936666220562,1.6327941520463598e-05,3.0495870603454267
35800.0,7.090711590795713e-09,0.0022605429734048298,0.001993329285843908,0.00013360684378046096,1.6328037270605788e-05,3.0495294764520553
36000.0,7.090869254136632e-09,0.0022605233078340863,0.001993317183958578,0.00013360306193775412,1.632830119480881e-05,3.04944315721508
36200.0,7.091183578307026e-09,0.002260497248753989,0.0019933046492821515,0.00013359629973591874,1.632892231338899e-05,3.049288812323462
36400.0,7.091671876429715e-09,0.0022604672638094304,0.0019932944314757523,0.00013358641616683905,1.632996301232899e-05,3.0490632233162804
36600.0,7.0922896360633645e-09,0.0022604347858907114,0.001993286313159853,0.0001335742363654292,1.633131901015712e-05,3.048785223609337
36800.0,7.093021605223428e-09,0.0022603999280506517,0.0019932798852880986,0.00013356002138127654,1.633295183556564e-05,3.048460771568152
37000.0,7.093860844195238e-09,0.002260362871295854,0.001993275074746916,0.000133543898274469,1.6334844911236254e-05,3.04809276729479
37200.0,7.094653279489694e-09,0.0022603338702270916,0.0019932758077648026,0.00013352903123114448,1.633667563867374e-05,3.047753432231084
37400.0,7.095369556779531e-09,0.002260307577765469,0.0019932763960009247,0.00013351559088227221,1.6338329813573877e-05,3.0474466609692232
37600.0,7.096091234266153e-09,0.002260280672793053,0.001993276618485786,0.00013350202715363348,1.6339993426083563e-05,3.047137073607349
37800.0,7.096787029827609e-09,0.002260258892479702,0.0019932804967919986,0.00013348919784385163,1.6341627413023023e-05,3.046844249098998
38000.0,7.0974886847457564e-09,0.0022602371331842995,0.001993284583551752,0.00013347627481627368,1.634327660759061e-05,3.046549285514732
38200.0,7.098227260343194e-09,0.0022602151779378557,0.0019932897174212076,0.00013346273025832407,1.634501941195324e-05,3.0462401357171305
38400.0,7.098963815742031e-09,0.0022601973156500064,0.001993298388970789,0.00013344946333960876,1.6346786585237465e-05,3.0459373229379403
38600.0,7.099759262418779e-09,0.00226017529553718,0.001993305341057473,0.00013343497723985348,1.634867528015906e-05,3.045606682777956
38800.0,7.10060735545416e-09,0.0022601540684414993,0.0019933147316814,0.00013341966838004973,1.635070522025637e-05,3.04525726340765
39000.0,7.101470070239392e-09,0.0022601343935108615,0.001993325969289396,0.00013340421211073279,1.6352784000926972e-05,3.0449044794667652
39200.0,7.102330997741125e-09,0.0022601178407755493,0.0019933398947245824,0.00013338897302548345,1.6354880741321996e-05,3.0445566526762575
39400.0,7.103176393581173e-09,0.0022601028477534668,0.001993354674847116,0.00013337408645317547,1.635694875700062e-05,3.0442168718703346
39600.0,7.104081790881681e-09,0.0022600848463800467,0.0019933687822599774,0.00013335803206003462,1.635914945107551e-05,3.0438504359623804
39800.0,7.104978453509328e-09,0.0022600710412608487,0.0019933862943901574,0.00013334237343534563,1.636135800578485e-05,3.043493033330909
40000.0,7.105884489508366e-09,0.0022600585163922377,0.001993405238991443,0.00013332663870039728,1.636359994094689e-05,3.0431338935093892
40200.0,7.107823172379106e-09,0.002259991767628617,0.0019934105152171833,0.00013329062620571694,1.636810770966335e-05,3.0423119209147163
40400.0,7.110967558014391e-09,0.002259904379809757,0.0019934374112249866,0.00013323348429238524,1.6375569638620024e-05,3.041007676729948
40600.0,7.114802919322245e-09,0.002259811077592899,0.001993481819790074,0.00013316462890141257,1.6384766944044227e-05,3.0394360765151505
40800.0,7.119209869282806e-09,0.0022597086664401978,0.0019935369160869435,0.00013308587517662715,1.6395368889535883e-05,3.037638550293304
41000.0,7.124072980025297e-09,0.00225960454393599,0.0019936053585645356,0.00013299959268572728,1.6407131789806465e-05,3.0356691826182978
41200.0,7.129122737704253e-09,0.0022595096926072956,0.0019936879145886293,0.00013291088900933314,1.6419441567126335e-05,3.033644552231264
41400.0,7.134265518045332e-09,0.0022594202873754323,0.001993778111258424,0.00013282108805850426,1.643202953324958e-05,3.0315948769390606
41600.0,7.1396054466028525e-09,0.0022593335936232396,0.0019938769415281587,0.00013272832604754045,1.6445143882571137e-05,3.0294776164849937
41800.0,7.145162686495168e-09,0.002259250444449597,0.0019939857760762902,0.00013263233418665333,1.6458842601904927e-05,3.0272866358361594
42000.0,7.150940004004621e-09,0.0022591711827230224,0.0019941049793085726,0.0001325331017072249,1.6473135348716965e-05,3.0250216892026196
42200.0,7.155830415524331e-09,0.0022591545063940757,0.0019942501676068875,0.00013245216939359412,1.648560126665333e-05,3.0231744374524023
42400.0,7.159638237092048e-09,0.002259166861588915,0.0019943854503862908,0.0001323907056013122,1.6495492644691585e-05,3.021771547892297
42600.0,7.162891263165155e-09,0.0022591929965244716,0.001994514685818625,0.00013233915535292321,1.6504056861587572e-05,3.0205949315040006
42800.0,7.165757291794025e-09,0.002259232800487487,0.0019946432914347677,0.0001322947545263596,1.6511725095467045e-05,3.019581498168152
43000.0,7.168321687772455e-09,0.002259283426996218,0.001994771563066026,0.00013225593196509598,1.6518696332156304e-05,3.018695386786618
43200.0,7.170786100438689e-09,0.002259335640257068,0.00199489793119306,0.0001322188545320041,1.6525422143928627e-05,3.0178491073451945
43400.0,7.173216023793367e-09,0.0022593920156049746,0.0019950268070691203,0.00013218260426792715,1.6532089968750857e-05,3.0170217077472103
43600.0,7.1755582182207936e-09,0.002259453391122744,0.0019951572015775533,0.00013214809477259527,1.653856890392936e-05,3.016234040586949
43800.0,7.1777997742284945e-09,0.002259520039938157,0.0019952889414973467,0.0001321155492204052,1.654482772942608e-05,3.0154911997419536
44000.0,7.179956907711378e-09,0.002259589374133151,0.001995420274004996,0.00013208455006407738,1.6550889251188035e-05,3.0147836548416183
44200.0,7.182293742073526e-09,0.0022596488424272585,0.0019955486964564856,0.0001320500729853865,1.65573415474025e-05,3.0139967275798485
44400.0,7.1848738501781315e-09,0.0022597046253476586,0.001995681719860314,0.00013201145274367222,1.656439358047458e-05,3.0131152340712606
44600.0,7.187569508078796e-09,0.002259760820581299,0.0019958188061031125,0.00013197100723909326,1.6571746553673862e-05,3.0121920795762245
44800.0,7.190342216952013e-09,0.002259817398079773,0.0019959586737726895,0.00013192936215354178,1.6579301146259044e-05,3.011241545065079
45000.0,7.1931775451160335e-09,0.002259874332656249,0.0019961008283685758,0.0001318867521438367,1.6587020034582265e-05,3.010268986497637
45200.0,7.195926746005088e-09,0.0022599395799834695,0.001996247478649381,0.00013184605066704426,1.6594578607975535e-05,3.0093399895263615
45400.0,7.198563470016696e-09,0.002260008565024449,0.0019963937372888927,0.00013180741386777822,1.6601875453215982e-05,3.008458118097446
45600.0,7.201146079456408e-09,0.0022600803296982295,0.001996540651967277,0.00013176983886547633,1.66090538347046e-05,3.007600481812844
45800.0,7.203698832996358e-09,0.00226015400013456,0.0019966882380025065,0.00013173288106602663,1.6616169813685145e-05,3.006756932967458
46000.0,7.206223642408509e-09,0.002260230519803164,0.0019968373926226154,0.00013169656359027422,1.662323526010535e-05,3.0059279992864907
46200.0,7.207139914632553e-09,0.002260391923204871,0.001997009573569631,0.00013169117481761998,1.662678245755605e-05,3.0058050024355363
46400.0,7.206166035031375e-09,0.0022605904122179887,0.0019971534848952062,0.00013171846366139125,1.662573375016971e-05,3.006427860749557
46600.0,7.20407294978633e-09,0.0022608041945028547,0.001997274730070305,0.00013176473221627495,1.662191371884763e-05,3.00748392433102
46800.0,7.201102943085179e-09,0.002261032180529859,0.001997380115793608,0.00013182603236812536,1.661593773016369e-05,3.008883078855514
47000.0,7.197430216280653e-09,0.002261267066103783,0.0019974687575880484,0.00013189915425786732,1.660820024593267e-05,3.01055206041239
47200.0,7.193996002708944e-09,0.0022614631449074264,0.0019975307194387126,0.0001319662127343569,1.660079067970343e-05,3.012082646682633
47400.0,7.191017832330215e-09,0.0022616439470884977,0.0019975938665801906,0.00013202504025415355,1.659444286149377e-05,3.013425364245374
47600.0,7.18809828253212e-09,0.0022618199676208654,0.0019976546071651313,0.00013208268022786704,1.658820990590613e-05,3.0147409764841457
47800.0,7.185123941629539e-09,0.0022619907043569753,0.0019977088187066103,0.0001321409428251825,1.6581795899807102e-05,3.016070799888852
48000.0,7.182071536627923e-09,0.002262153514693066,0.0019977534071170576,0.00013220005378800428,1.657512151833837e-05,3.0174199869394993
48200.0,7.179340692206404e-09,0.002262289848000616,0.0019977849878717213,0.0001322524300644474,1.6569081069633344e-05,3.0186154571292043
48400.0,7.176993112611956e-09,0.002262412208619283,0.0019978166377174426,0.0001322977854509202,1.656392553901309e-05,3.0196506779610948
48600.0,7.174819662260975e-09,0.00226252595200174,0.0019978462983097625,0.0001323398268459888,1.6559155231513165e-05,3.0206102580983485
48800.0,7.1727577398560555e-09,0.002262631759268866,0.0019978725414742985,0.00013237960889728368,1.655461386306195e-05,3.021518269504237
49000.0,7.170692627667397e-09,0.0022627376463190646,0.0019978987106613077,0.00013241946782887844,1.6550064394711076e-05,3.02242803567608
49200.0,7.168766427565535e-09,0.0022628339333001612,0.0019979208955780967,0.00013245651886103224,1.654580242106945e-05,3.023273712525326
49400.0,7.167001258387281e-09,0.0022629257514750942,0.001997944356462067,0.00013249069750651357,1.6541922583032014e-05,3.0240538281534723
49600.0,7.165312375900202e-09,0.0022630151100128774,0.001997968107442038,0.0001325235012854197,1.6538221127487818e-05,3.0248025629329396
49800.0,7.1636751122865615e-09,0.002263101839607029,0.001997991196658428,0.00013255532147430043,1.6534633245432343e-05,3.0255288476141162
50000.0,7.162080940548578e-09,0.002263185943401798,0.0019980133505760334,0.00013258629641288238,1.6531137000010262e-05,3.0262358397528732
50200.0,7.16053485409869e-09,0.0022632670504301087,0.0019980344069706665,0.0001326163217297211,1.652774258343215e-05,3.026921157107499
50400.0,7.159036769353109e-09,0.002263345442732302,0.0019980546142443793,0.00013264541424396143,1.6524451866512056e-05,3.027585183569091
50600.0,7.157581264159164e-09,0.0022634213015104666,0.0019980739569779816,0.0001326736722662425,1.652125221401901e-05,3.0282301630435997
50800.0,7.156166056168081e-09,0.002263494672349928,0.001998092402480347,0.00013270113493479038,1.6518138094707415e-05,3.028856988847347
51000.0,7.154789504078526e-09,0.00226356563860997,0.001998109972233528,0.0001327278331882209,1.6515105904561745e-05,3.0294663671434168
51200.0,7.153450971178755e-09,0.002263634231950028,0.001998126674866392,0.00013275377854181781,1.651215425171426e-05,3.030058560764132
51400.0,7.152149442691017e-09,0.00226370053162268,0.0019981425485525975,0.0001327789915350412,1.650928111538233e-05,3.0306340385154864
51600.0,7.15088347819913e-09,0.002263764619278943,0.001998157619535617,0.00013280349987166307,1.6506483393202535e-05,3.031193432726385
51800.0,7.149651930918173e-09,0.002263826556237021,0.0019981719056344446,0.00013282732530128815,1.6503758590569228e-05,3.031737239823948
52000.0,7.148453768517548e-09,0.0022638863983137384,0.001998185423478188,0.0001328504874177753,1.6501104466885158e-05,3.032265907031151
52200.0,7.14728736732571e-09,0.0022639442363893546,0.001998198201157262,0.00013287301761604636,1.649851751081891e-05,3.032780150926102
52400.0,7.1461516334985734e-09,0.0022640001120779775,0.001998210240569237,0.0001328949357543702,1.6495995217431737e-05,3.033280424766845
52600.0,7.145045924305178e-09,0.002264054071924425,0.001998221562702092,0.00013291625461116642,1.649353628047404e-05,3.033767020216335
52800.0,7.143969426948492e-09,0.002264106167511644,0.0019982321873497156,0.0001329369900809642,1.6491138990968246e-05,3.0342403000616427
53000.0,7.142921296547927e-09,0.00226415644785549,0.001998242130926965,0.0001329571584642625,1.648880153771017e-05,3.0347006363559537
53200.0,7.141905032243646e-09,0.00226420473281504,0.001998251350314386,0.0001329766912503271,1.6486531645886838e-05,3.035146465365724
53400.0,7.140920409215217e-09,0.002264251233488612,0.001998260025361661,0.00013299560406347536,1.6484330283727654e-05,3.035578143710533
53600.0,7.139964749655152e-09,0.0022642960349279237,0.0019982681439741482,0.00013301394547688772,1.6482191172718236e-05,3.0359967800562333
53800.0,7.139036840066928e-09,0.002264339154201647,0.0019982756821024473,0.00013303173604959978,1.6480111315881566e-05,3.036402843655621
54000.0,7.138135619468076e-09,0.0022643806374905854,0.001998282646342015,0.0001330489955742851,1.647808832096198e-05,3.0367967862695484
54200.0,7.1372878861697515e-09,0.0022644191187486023,0.0019982887136943284,0.0001330652025271369,1.6476181390208053e-05,3.037166704299543
54400.0,7.136498387467154e-09,0.002264455421337335,0.0019982947682926043,0.0001330803265223654,1.6474408775374056e-05,3.037511904200581
54600.0,7.135753584235907e-09,0.0022644898781093033,0.001998300659462775,0.0001330946093232642,1.647273798086762e-05,3.037837904135276
54800.0,7.1350480382994974e-09,0.002264522651406609,0.0019983063523499717,0.0001331081495283186,1.6471156166775582e-05,3.0381469545795663
55000.0,7.13438044255168e-09,0.0022645536870653207,0.0019983117568976743,0.0001331209650838232,1.646965957468726e-05,3.0384394651513498
55200.0,7.133757991313313e-09,0.0022645826162895413,0.001998316785346098,0.00013313291547172165,1.646826409081991e-05,3.03871222857514
55400.0,7.133181848436897e-09,0.002264609736034952,0.001998321738871804,0.00013314399858157405,1.646697488534468e-05,3.038965196680884
55600.0,7.13264599321922e-09,0.0022646352513657846,0.0019983266008184917,0.00013315432527364647,1.6465777923114176e-05,3.0392008998153797
55800.0,7.132148946566648e-09,0.002264659190808928,0.0019983313482312324,0.0001331639212888479,1.646466960133759e-05,3.03941992550587
56000.0,7.1316882288376235e-09,0.0022646816584264077,0.0019983359917642557,0.000133172833331076,1.646364428432509e-05,3.0396233397524828
56200.0,7.131249118768471e-09,0.0022647034085447,0.001998340712310261,0.00013318134811721952,1.6462669478644904e-05,3.0398176867679174
