M1.L_b.DIC Time [a],M1.L_b.DIC DIC [mol],M1.L_b.DIC C^{12}$S [mol],M1.L_b.DIC C^{13}$S [mol],M1.L_b.DIC $\delta^{13}$C [VPDB],M1.L_b.DIC DIC [mol/l],M1.CG_L_b2H_b.C_DIC_2_DIC_thc.thc_F DIC [mol/a],M1.CG_L_b2H_b.C_DIC_2_DIC_thc.thc_F DIC [C^{12}$S],M1.CG_L_b2H_b.C_DIC_2_DIC_thc.thc_F DIC [C^{13}$S],M1.CG_L_b2H_b.C_DIC_2_DIC_thc.thc_F DIC $\delta^{13}$C [VPDB],M1.CG_D_b2L_b.C_DIC_2_DIC_thc.thc_F DIC [mol/a],M1.CG_D_b2L_b.C_DIC_2_DIC_thc.thc_F DIC [C^{12}$S],M1.CG_D_b2L_b.C_DIC_2_DIC_thc.thc_F DIC [C^{13}$S],M1.CG_D_b2L_b.C_DIC_2_DIC_thc.thc_F DIC $\delta^{13}$C [VPDB],M1.CG_L_b2D_b.C_DIC_2_DIC_POM.POM_F DIC [mol/a],M1.CG_L_b2D_b.C_DIC_2_DIC_POM.POM_F DIC [C^{12}$S],M1.CG_L_b2D_b.C_DIC_2_DIC_POM.POM_F DIC [C^{13}$S],M1.CG_L_b2D_b.C_DIC_2_DIC_POM.POM_F DIC $\delta^{13}$C [VPDB],M1.CG_L_b2D_b.C_DIC_2_DIC_PIC_DIC.PIC_DIC_F DIC [mol/a],M1.CG_L_b2D_b.C_DIC_2_DIC_PIC_DIC.PIC_DIC_F DIC [C^{12}$S],M1.CG_L_b2D_b.C_DIC_2_DIC_PIC_DIC.PIC_DIC_F DIC [C^{13}$S],M1.CG_L_b2D_b.C_DIC_2_DIC_PIC_DIC.PIC_DIC_F DIC $\delta^{13}$C [VPDB],C_L_b_2_CO2_At.CO2_F DIC [mol/a],C_L_b_2_CO2_At.CO2_F DIC [C^{12}$S],C_L_b_2_CO2_At.CO2_F DIC [C^{13}$S],C_L_b_2_CO2_At.CO2_F DIC $\delta^{13}$C [VPDB],M1.C_DIC_2_DIC_Ca_W.DIC_2_DIC_Ca_W_F DIC [mol/a],M1.C_DIC_2_DIC_Ca_W.DIC_2_DIC_Ca_W_F DIC [C^{12}$S],M1.C_DIC_2_DIC_Ca_W.DIC_2_DIC_Ca_W_F DIC [C^{13}$S],M1.C_DIC_2_DIC_Ca_W.DIC_2_DIC_Ca_W_F DIC $\delta^{13}$C [VPDB],M1.C_CO2_At_2_DIC_Si_W.CO2_At_2_DIC_Si_W_F DIC [mol/a],M1.C_CO2_At_2_DIC_Si_W.CO2_At_2_DIC_Si_W_F DIC [C^{12}$S],M1.C_CO2_At_2_DIC_Si_W.CO2_At_2_DIC_Si_W_F DIC [C^{13}$S],M1.C_CO2_At_2_DIC_Si_W.CO2_At_2_DIC_Si_W_F DIC $\delta^{13}$C [VPDB]
36200.0,5.407258202134645e+16,3.066617898148766e+16,2.3406403039858788e+16,66923.00671546602,0.0019112269511529863,1507843401755530.2,855143282257884.2,652700119497646.0,66922.97401738891,1804498286628101.2,1111983733669435.4,692514552958665.9,54420.74499778957,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-46716201445679.19,204220522701.39844,-46920421968380.586,-20446814.453655407,7106343297496.24,0.0,0.0,0.0,2951059816582.7334,0.0,0.0,0.0
36400.0,5.407181987406391e+16,3.0652975679851916e+16,2.3418844194211996e+16,66988.38203278976,0.0019112000126127377,1507822148308783.5,854775100428165.2,653047047880618.2,66988.34935431562,1804485739192357.5,1111595895857155.9,692889843335201.6,54470.12571591531,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-46724927871110.93,224082610816.8047,-46949010481927.734,-18645905.08822594,7106524951486.851,0.0,0.0,0.0,2951097534178.4087,0.0,0.0,0.0
36600.0,5.407109125614831e+16,3.0639808884812372e+16,2.343128237133594e+16,67053.72396168656,0.0019111742591875205,1507801830023149.5,854407936733266.9,653393893289882.6,67053.6912977249,1804472757020936.8,1111208038216320.6,693264718804616.1,54519.50866732969,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-46732411339048.0,244936577927.8125,-46977347916975.81,-17068768.31079267,7106759320088.227,0.0,0.0,0.0,2951146196422.187,0.0,0.0,0.0
36800.0,5.407038707718184e+16,3.062667210393467e+16,2.344371497324717e+16,67119.03911692496,0.001911149369571215,1507782193288449.0,854041610043418.2,653740583245030.8,67119.00646553059,1804459515382717.5,1110820263147654.5,693639252235063.0,54568.89457203062,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-46739029630094.36,266529269205.58594,-47005558899299.945,-15695453.65096952,7107039407095.179,0.0,0.0,0.0,2951204350182.8555,0.0,0.0,0.0
37000.0,5.406970635624954e+16,3.0613564244465788e+16,2.3456142111783748e+16,67184.33003087319,0.00191112530909281,1507763210664101.5,853676089830777.2,654087120833324.2,67184.29739127209,1804446150488638.8,1110432650521923.0,694013499966715.8,54618.28393670978,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-46744911601300.22,288770306763.33594,-47033681908063.555,-14495336.27567604,7107362304664.673,0.0,0.0,0.0,2951271391170.9243,0.0,0.0,0.0
37200.0,5.406936625173576e+16,3.060066127768873e+16,2.346870497404703e+16,67249.61460094295,0.0019111132879003933,1507753721188151.2,853316280394214.0,654437440793937.2,67249.5819489547,1804435179133934.8,1110046736981645.0,694388442152289.8,54667.6782591084,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-46741843249804.65,316015733031.47656,-47057858982836.125,-13252509.390853679,7107674832152.615,0.0,0.0,0.0,2951336277640.425,0.0,0.0,0.0
37400.0,5.406906780986742e+16,3.0587785874021228e+16,2.3481281935846196e+16,67314.93371022066,0.001911102739298481,1507745399491600.0,852957242964943.0,654788156526657.0,67314.90104557827,1804425634186795.2,1109661917306301.8,694763716880493.5,54717.07868240925,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-46741142843177.98,341721834068.5469,-47082864677246.52,-12262173.552426111,7107954130728.916,0.0,0.0,0.0,2951394263968.0444,0.0,0.0,0.0
37600.0,5.406875503936576e+16,3.05749102329859e+16,2.349384480637986e+16,67380.2673499542,0.001911091684242666,1507736677492943.2,852598198441846.1,655138479051097.1,67380.23468295347,1804416641026198.2,1109277663218026.6,695138977808171.6,54766.48383996174,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-46741128791881.56,367025483898.78125,-47108154275780.34,-11422989.5429258,7108233237766.782,0.0,0.0,0.0,2951452209391.5117,0.0,0.0,0.0
37800.0,5.406854802088394e+16,3.0562105287128936e+16,2.3506442733755e+16,67445.59979095627,0.0019110843670536756,1507730903303966.0,852241124645547.5,655489778658418.5,67445.56712183675,1804410736961957.5,1108895533445005.5,695515203516952.0,54815.89373531703,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-46740842744405.76,392407472627.47656,-47133250217033.234,-10689875.271200165,7108509528004.874,0.0,0.0,0.0,2951509568898.615,0.0,0.0,0.0
38000.0,5.406835007286923e+16,3.0549314237640496e+16,2.3519035835228736e+16,67510.94177868444,0.0019110773704656362,1507725383385990.8,851884439118104.9,655840944267885.9,67510.90910646031,1804405265261882.8,1108513894880337.4,695891370381545.4,54865.308216927835,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-46741215000994.266,417413601473.4922,-47158628602467.76,-10054943.957881693,7108786712052.269,0.0,0.0,0.0,2951567112845.764,0.0,0.0,0.0
38200.0,5.4068142740647544e+16,3.0536528885268932e+16,2.3531613855378612e+16,67576.28176254945,0.0019110700421873274,1507719600742575.8,851527911812265.2,656191688930310.5,67576.24909784315,1804400880400716.2,1108133152812115.8,696267727588600.5,54914.72678486689,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-46742582795748.95,441912974302.4219,-47184495770051.375,-9502768.727116846,7109080080358.682,0.0,0.0,0.0,2951628015454.5273,0.0,0.0,0.0
38400.0,5.4068037734416104e+16,3.0523813521544224e+16,2.354422421287188e+16,67641.61337131161,0.0019110663306808287,1507716672375268.2,851173336718025.2,656543335657243.0,67641.58070423883,1804398754961245.8,1107754023097781.1,696644731863464.6,54964.14984848179,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-46743670867876.12,466558529327.52344,-47210229397203.64,-9005754.289820079,7109378975370.046,0.0,0.0,0.0,2951690064102.6177,0.0,0.0,0.0
38600.0,5.406787592371254e+16,3.0511075208547148e+16,2.3556800715165396e+16,67706.95236839972,0.0019110606113871302,1507712161674608.0,850818122624189.1,656894039050418.9,67706.91969906112,1804395072577568.2,1107374164746450.5,697020907831117.8,55013.577046102284,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-46745410861318.5,490951838814.5625,-47236362700133.06,-8563083.268386409,7109694750262.601,0.0,0.0,0.0,2951755615486.6733,0.0,0.0,0.0
38800.0,5.406776199561022e+16,3.049837690377358e+16,2.3569385091836644e+16,67772.27870586213,0.0019110565845319014,1507708982654153.2,850464022121766.6,657244960532386.6,67772.24604457576,1804392779380053.5,1106995387847706.9,697397391532346.6,55063.00813392916,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-46745965417379.67,516115907156.8281,-47262081324536.5,-8150059.485204374,7110036120474.905,0.0,0.0,0.0,2951826478539.2656,0.0,0.0,0.0
39000.0,5.4067704190107784e+16,3.0485721234710708e+16,2.3581982955397076e+16,67837.60256109449,0.0019110545413627005,1507707370594269.2,850111111688730.5,657596258905538.8,67837.5698989987,1804391464692919.2,1106617432725905.6,697774031967013.6,55112.44399533905,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-46746640769190.76,541236090482.1953,-47287876859672.95,-7776081.615885033,7110385348390.037,0.0,0.0,0.0,2951898970966.268,0.0,0.0,0.0
39200.0,5.406774349096106e+16,3.0473131037717452e+16,2.3594612453243604e+16,67902.92501694776,0.001911055930474283,1507708464183475.0,849760025725571.1,657948438457903.9,67902.89235531737,1804392110845406.2,1106240900571828.9,698151210273577.4,55161.88466386372,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-46745781942928.97,567207626335.9453,-47312989569264.914,-7424012.958587316,7110738531427.794,0.0,0.0,0.0,2951972282583.6123,0.0,0.0,0.0
39400.0,5.40678242414201e+16,3.0460572485172204e+16,2.3607251756247892e+16,67968.25846883252,0.001911058784646358,1507710717634610.2,849409824508702.9,658300893125907.4,67968.22579667714,1804393485893687.5,1105865031348120.9,698528454545566.6,55211.330611586534,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-46745924709639.266,592567704485.1875,-47338492414124.45,-7110160.742894125,7111085083244.57,0.0,0.0,0.0,2952044215962.1855,0.0,0.0,0.0
39600.0,5.406786177309948e+16,3.0447999256066796e+16,2.3619862517032684e+16,68033.59567093858,0.0019110601112254575,1507711762285745.2,849059211888529.1,658652550397216.1,68033.56300678753,1804394593229863.8,1105489222157540.0,698905371072323.8,55260.78074461979,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-46745735871826.17,618223566229.4922,-47363959438055.664,-6818801.20735584,7111452966591.299,0.0,0.0,0.0,2952120575184.9824,0.0,0.0,0.0
39800.0,5.406800419942538e+16,3.043549644985996e+16,2.3632507749565416e+16,68098.92776380494,0.0019110651453670211,1507715733744313.0,848710564105572.2,659005169638740.8,68098.89509604036,1804397801927564.8,1105114917618817.1,699282884308747.6,55310.23589216519,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-46745357060382.0,643960798034.0312,-47389317858416.03,-6549817.938149897,7111823508470.215,0.0,0.0,0.0,2952197484226.007,0.0,0.0,0.0
40000.0,5.40681813205793e+16,3.042302297130701e+16,2.364515834927229e+16,68164.26258056548,0.0019110714058175181,1507720671171699.8,848362733253196.0,659357937918503.8,68164.22991565548,1804402432107915.0,1104741700968743.9,699660731139171.1,55359.695924183434,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-46744897433038.87,669745163548.2656,-47414642596587.13,-6301061.437202299,7112199922094.615,0.0,0.0,0.0,2952275609945.103,0.0,0.0,0.0
40200.0,5.40662045740206e+16,3.0409383983854416e+16,2.3656820590166184e+16,68229.41204098085,0.0019110015365573988,1507665581979998.2,847982420156687.1,659683161823311.1,68229.37959555312,1804404058855467.5,1104366919006851.0,700037139848616.5,55409.153455172825,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-46814539249407.97,657940277828.3672,-47472479527236.336,-6421921.072223277,7112966747801.761,0.0,0.0,0.0,2952434760407.576,0.0,0.0,0.0
40400.0,5.406436936295968e+16,3.0395922969606216e+16,2.3668446393353464e+16,68294.10755806857,0.0019109366699520034,1507614398842627.8,847607047250154.6,660007351592473.1,68294.07528977084,1804402471594155.2,1103990482747919.0,700411988846236.2,55458.60344254687,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-46863075557473.58,660866614713.375,-47523942172186.95,-6400418.8357967315,7114250594135.918,0.0,0.0,0.0,2952701196457.0205,0.0,0.0,0.0
40600.0,5.406290931016384e+16,3.038273741161656e+16,2.368017189854728e+16,68358.52360440901,0.0019108850635343108,1507573681554976.2,847239358401626.2,660334323153350.0,68358.49144697037,1804400767730394.8,1103614202434009.0,700786565296385.8,55508.057202389035,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-46902948559455.016,670313282356.0156,-47573261841811.03,-6316780.005977527,7115829785083.654,0.0,0.0,0.0,2953028892270.2583,0.0,0.0,0.0
40800.0,5.406163632468639e+16,3.036970680884896e+16,2.369192951583743e+16,68422.73546491077,0.0019108400691200999,1507538179518374.5,846875989927137.2,660662189591237.2,68422.703409584,1804399588846964.2,1103238432861240.6,701161155985723.6,55557.5196619391,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-46937973952805.234,683797908022.7266,-47621771860827.96,-6198544.757160835,7117641916023.032,0.0,0.0,0.0,2953404880351.3423,0.0,0.0,0.0
41000.0,5.4060654701958e+16,3.0356886490106068e+16,2.3703768211851932e+16,68486.75878995672,0.001910805373092201,1507510803690840.2,846518486223324.1,660992317467516.1,68486.7268188446,1804402134245216.2,1102865102835320.5,701537031409895.8,55606.99427739326,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-46969332289568.76,700389975508.7109,-47669722265077.47,-6057818.917096426,7119646855617.106,0.0,0.0,0.0,2953820817365.094,0.0,0.0,0.0
41200.0,5.4060428082712776e+16,3.034452307365838e+16,2.3715905009054396e+16,68550.6632056797,0.0019107973631027955,1507504471813696.5,846173718317461.9,661330753496234.6,68550.63126501247,1804408793122317.2,1102494417656903.0,701914375465414.2,55656.485025997325,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-46980371881296.72,728927474937.8203,-47709299356234.54,-5825526.266137293,7121736321971.926,0.0,0.0,0.0,2954254227657.5083,0.0,0.0,0.0
41400.0,5.406045908118981e+16,3.0332323914830748e+16,2.372813516635906e+16,68614.51663814009,0.001910798458762047,1507505334297818.2,845833536729886.9,661671797567931.4,68614.48473199508,1804421572549783.5,1102127575716495.9,702293996833287.6,55705.99520498117,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-46994167449334.9,756090427825.625,-47750257877160.52,-5621097.771389145,7123864083496.292,0.0,0.0,0.0,2954695516042.2144,0.0,0.0,0.0
41600.0,5.406069500115786e+16,3.0320266307011572e+16,2.3740428694146284e+16,68678.28214989796,0.0019108067974909259,1507511910491863.5,845497301952457.2,662014608539406.2,68678.25028980756,1804440251976873.8,1101764446921079.0,702675805055794.8,55755.523710840316,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-47008021762425.2,783636512661.4375,-47791658275086.64,-5428243.737214644,7126075589265.204,0.0,0.0,0.0,2955154102776.763,0.0,0.0,0.0
41800.0,5.406117086381129e+16,3.030837226300749e+16,2.37527986008038e+16,68741.94628405815,0.001910823617133974,1507525176239163.5,845165627430276.9,662359548808886.6,68741.91447758395,1804465177021931.2,1101405237306182.1,703059939715749.1,55805.070712337954,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-47021052322705.64,812114429044.8203,-47833166751750.46,-5242478.353913873,7128382211937.605,0.0,0.0,0.0,2955632337526.0015,0.0,0.0,0.0
42000.0,5.406190089626134e+16,3.0296650059194412e+16,2.3765250837066932e+16,68805.5062998332,0.0019108494205567364,1507545529793088.5,844838744850519.9,662706784942568.6,68805.47454672263,1804496171718644.2,1101049830822613.4,703446340896030.9,55854.63684821204,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-47033232738351.914,841550626606.8281,-47874783364958.74,-5063539.95217005,7130785450783.765,0.0,0.0,0.0,2956130521522.0493,0.0,0.0,0.0
42200.0,5.4065247934826696e+16,3.0286383004052784e+16,2.377886493077391e+16,68869.17243935225,0.001910967723587099,1507638825164976.8,844552421716037.8,663086403448939.0,68869.14048963074,1804536404235233.5,1100700088975511.2,703836315259722.2,55904.23102871019,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-46968834105853.586,912396736281.2969,-47881230842134.88,-4671070.88192059,7132867853098.49,0.0,0.0,0.0,2956562129212.7803,0.0,0.0,0.0
42400.0,5.406877014853613e+16,3.0276147801191264e+16,2.3792622347344864e+16,68933.22945187666,0.0019110922182851056,1507737046671327.0,844267009639882.5,663470037031444.5,68933.19736026936,1804588526271275.0,1100357576997547.9,704230949273727.1,55953.85936587837,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-46925654684283.88,968733356663.8281,-47894388040947.71,-4400691.888909183,7134496694956.727,0.0,0.0,0.0,2956899686094.109,0.0,0.0,0.0
42600.0,5.407222083399199e+16,3.026584112380135e+16,2.380637971019064e+16,68997.49493424129,0.0019112141847752687,1507833270866716.5,843979602601568.6,663853668265147.9,68997.46276445726,1804648804432197.5,1100020095315057.5,704628709117140.0,56003.51081190613,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-46891382103923.83,1018710303804.4062,-47910092407728.234,-4186219.104689586,7135896973553.887,0.0,0.0,0.0,2957189845328.8447,0.0,0.0,0.0
42800.0,5.40757279742827e+16,3.0255549710813044e+16,2.382017826346966e+16,69061.89000667434,0.0019113381466944986,1507931068329853.8,843692620536096.6,664238447793757.1,69061.8577813132,1804715667904365.0,1099686721002388.9,705028946901976.1,56053.18016014534,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-46861579953483.75,1065249894135.6719,-47926829847619.42,-4004769.7409998467,7137147479610.113,0.0,0.0,0.0,2957448945329.079,0.0,0.0,0.0
43000.0,5.407928842467134e+16,3.02452767723457e+16,2.3834011652325644e+16,69126.38856322943,0.0019114639928902346,1508030352510111.5,843406153669989.6,664624198840121.9,69126.35629152115,1804787204882190.5,1099356306130590.0,705430898751600.5,56102.86466209604,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-46834873790984.1,1109335456905.4297,-47944209247889.53,-3847052.0318234987,7138282381811.614,0.0,0.0,0.0,2957684073012.114,0.0,0.0,0.0
43200.0,5.40825651623835e+16,3.0234842605888664e+16,2.384772255649484e+16,69190.94473495525,0.001911579811095936,1508121731094271.8,843115193964986.6,665006537129285.1,69190.9124543895,1804862272959596.8,1099028174893444.0,705834098066152.8,56152.56129251952,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-46821670065456.71,1145535949720.75,-47967206015177.46,-3727298.0481612775,7139379889914.107,0.0,0.0,0.0,2957911435653.4155,0.0,0.0,0.0
43400.0,5.40858853331771e+16,3.0224439313230452e+16,2.3861446019946652e+16,69255.51069272858,0.0019116971644692342,1508214313538692.5,842825091106035.9,665389222432656.6,69255.4784048239,1804939732823354.8,1098701648482515.9,706238084340838.9,56202.26779463374,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-46807032320862.02,1182453966548.5469,-47989486287410.57,-3612634.126063494,7140472488999.476,0.0,0.0,0.0,2958137763971.8896,0.0,0.0,0.0
43600.0,5.408927498601115e+16,3.0214077144946776e+16,2.3875197841064376e+16,69320.10892289571,0.00191181697372578,1508308835943429.8,842536136445927.6,665772699497502.1,69320.07661393928,1805018757238884.5,1098376217460160.5,706642539778724.0,56251.98476557599,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-46792849055648.38,1218914397602.8438,-48011763453251.23,-3506228.5497595416,7141534919587.567,0.0,0.0,0.0,2958357826380.4277,0.0,0.0,0.0
43800.0,5.4092718618930136e+16,3.0203746382262976e+16,2.388897223666716e+16,69384.74480362718,0.0019119386909399133,1508404862260071.0,842248056780813.6,666156805479257.4,69384.71247594382,1805100196347702.8,1098052399317962.1,707047797029740.6,56301.7120197929,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-46779049699842.164,1254912088778.8984,-48033961788621.06,-3407253.7267608647,7142562588631.62,0.0,0.0,0.0,2958570673018.414,0.0,0.0,0.0
44000.0,5.4096175799471224e+16,3.0193423535774784e+16,2.390275226369644e+16,69449.42304213374,0.0019120608870026522,1508501268317260.5,841960198978166.6,666541069339093.9,69449.39069159089,1805182389810187.8,1097729185587906.4,707453204222281.4,56351.44918955655,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-46766286758615.25,1290127366402.5781,-48056414125017.83,-3315825.4405625635,7143556919613.499,0.0,0.0,0.0,2958776600237.771,0.0,0.0,0.0
