M1.D_b.DIC Time [a],M1.D_b.DIC DIC [mol],M1.D_b.DIC C^{12}$S [mol],M1.D_b.DIC C^{13}$S [mol],M1.D_b.DIC $\delta^{13}$C [VPDB],M1.D_b.DIC DIC [mol/l],M1.CG_H_b2D_b.C_DIC_2_DIC_thc.thc_F DIC [mol/a],M1.CG_H_b2D_b.C_DIC_2_DIC_thc.thc_F DIC [C^{12}$S],M1.CG_H_b2D_b.C_DIC_2_DIC_thc.thc_F DIC [C^{13}$S],M1.CG_H_b2D_b.C_DIC_2_DIC_thc.thc_F DIC $\delta^{13}$C [VPDB],M1.CG_D_b2L_b.C_DIC_2_DIC_thc.thc_F DIC [mol/a],M1.CG_D_b2L_b.C_DIC_2_DIC_thc.thc_F DIC [C^{12}$S],M1.CG_D_b2L_b.C_DIC_2_DIC_thc.thc_F DIC [C^{13}$S],M1.CG_D_b2L_b.C_DIC_2_DIC_thc.thc_F DIC $\delta^{13}$C [VPDB],M1.CG_H_b2D_b.C_DIC_2_DIC_mix_f.mix_f_F DIC [mol/a],M1.CG_H_b2D_b.C_DIC_2_DIC_mix_f.mix_f_F DIC [C^{12}$S],M1.CG_H_b2D_b.C_DIC_2_DIC_mix_f.mix_f_F DIC [C^{13}$S],M1.CG_H_b2D_b.C_DIC_2_DIC_mix_f.mix_f_F DIC $\delta^{13}$C [VPDB],M1.CG_D_b2H_b.C_DIC_2_DIC_mix_b.mix_b_F DIC [mol/a],M1.CG_D_b2H_b.C_DIC_2_DIC_mix_b.mix_b_F DIC [C^{12}$S],M1.CG_D_b2H_b.C_DIC_2_DIC_mix_b.mix_b_F DIC [C^{13}$S],M1.CG_D_b2H_b.C_DIC_2_DIC_mix_b.mix_b_F DIC $\delta^{13}$C [VPDB],M1.CG_L_b2D_b.C_DIC_2_DIC_POM.POM_F DIC [mol/a],M1.CG_L_b2D_b.C_DIC_2_DIC_POM.POM_F DIC [C^{12}$S],M1.CG_L_b2D_b.C_DIC_2_DIC_POM.POM_F DIC [C^{13}$S],M1.CG_L_b2D_b.C_DIC_2_DIC_POM.POM_F DIC $\delta^{13}$C [VPDB],M1.CG_L_b2D_b.C_DIC_2_DIC_PIC_DIC.PIC_DIC_F DIC [mol/a],M1.CG_L_b2D_b.C_DIC_2_DIC_PIC_DIC.PIC_DIC_F DIC [C^{12}$S],M1.CG_L_b2D_b.C_DIC_2_DIC_PIC_DIC.PIC_DIC_F DIC [C^{13}$S],M1.CG_L_b2D_b.C_DIC_2_DIC_PIC_DIC.PIC_DIC_F DIC $\delta^{13}$C [VPDB]
56600.0,2.9641472814631593e+18,1.76470419788323e+18,1.1994430835799293e+18,59485.2688223345,0.002291997642641227,1694648958097347.8,961067972674130.0,733580985423217.8,66925.97024500485,1808248615784381.8,1076540451584764.2,731708164199617.5,59485.24400244634,2033578749716817.5,1153281567208956.0,880297182507861.5,66925.97024500485,2169898338941258.2,1291848541901717.2,878049797039541.0,59485.24400244634,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
56800.0,2.964161387012582e+18,1.764126746344266e+18,1.200034640668316e+18,59534.908146605,0.0022920085496181603,1694657172264000.0,960715467298733.9,733941704965266.1,66984.30671824473,1808257220926506.8,1076188183000509.8,732069037925997.0,59534.883327158255,2033588606716800.0,1152858560758480.8,880730045958319.2,66984.30671824473,2169908665111808.0,1291425819600611.5,878482845511196.5,59534.883327158255,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
57000.0,2.964174832586884e+18,1.7635492952749955e+18,1.2006255373118886e+18,59584.546635671104,0.0022920189462758422,1694665001241061.0,960362970435530.6,734302030805530.4,67042.64893209729,1808265423480156.5,1075835914716662.8,732429508763493.8,59584.5218166231,2033598001489273.2,1152435564522636.8,881162436966636.5,67042.64893209729,2169918508176187.8,1291003097659995.2,878915410516192.5,59584.5218166231,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
57200.0,2.9641846110935736e+18,1.7629701221883476e+18,1.201214488905226e+18,59634.17868697923,0.0022920265074096702,1694655291026455.2,960000646580845.8,734654644445609.5,67101.01619695513,1808271390992680.8,1075482597089340.9,732788793903339.9,59634.1538743629,2033586349231746.2,1152000775897015.0,881585573334731.2,67101.01619695513,2169925669191217.0,1290579116507209.0,879346552684008.0,59634.1538743629,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
57400.0,2.9641875719696655e+18,1.7623874003841165e+18,1.201800171585549e+18,59683.80049069733,0.002292028796877898,1694645560989242.0,959638430356222.1,735007130633019.9,67159.4080728275,1808273198807116.8,1075127114228956.2,733146084578160.5,59683.77568083093,2033574673187090.5,1151566116427466.8,882008556759623.8,67159.4080728275,2169927838568540.2,1290152537074747.8,879775301493792.5,59683.77568083093,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
57600.0,2.964186615341507e+18,1.761802764023656e+18,1.2023838513178511e+18,59733.41994814905,0.002292028057174612,1694637192503518.0,959277133155098.9,735360059348419.1,67217.81974260027,1808272616142694.5,1074770463048848.9,733502153093845.6,59733.395138255124,2033564631004221.5,1151132559786118.5,882432071218103.0,67217.81974260027,2169927139371233.5,1289724555658619.0,880202583712614.5,59733.395138255124,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
57800.0,2.9641832177331917e+18,1.761217046112508e+18,1.2029661716206838e+18,59783.040985643034,0.002292025430007501,1694628629980928.8,958915874458023.9,735712755522904.9,67276.25110668234,1808270544098383.0,1074413151920315.0,733857392178068.0,59783.01617431706,2033554355977114.5,1150699049349628.8,882855306627485.8,67276.25110668234,2169924652918059.8,1289295782304378.0,880628870613681.8,59783.01617431706,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
58000.0,2.9641781178777185e+18,1.7606306597968064e+18,1.2035474580809121e+18,59832.66587794391,0.002292021486594569,1694619531694552.2,958554458834251.9,736065072860300.4,67334.70253060249,1808267433347545.8,1074055432885876.8,734212000461669.0,59832.64106423318,2033543438033462.8,1150265350601102.5,883278087432360.2,67334.70253060249,2169920920017055.2,1288866519463052.2,881054400554003.0,59832.64106423318,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
58200.0,2.964173213746358e+18,1.76004477067351e+18,1.204128443072848e+18,59882.291395681954,0.002292017694523376,1694597006411136.8,958185545300084.1,736411461111052.6,67393.18257737765,1808264442283385.8,1073698017296949.0,734566424986436.8,59882.26658408518,2033516407693364.2,1149822654360101.2,883693753333263.0,67393.18257737765,2169917330740063.0,1288437620756339.0,881479709983724.0,59882.26658408518,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
58400.0,2.9641680855853993e+18,1.7594591473324232e+18,1.204708938252976e+18,59931.91598532878,0.0022920137292235065,1694578700835211.0,957819159545034.5,736759541290176.5,67451.68421739448,1808261312360098.5,1073340762575056.4,734920549785042.1,59931.891171579875,2033494441002253.2,1149382991454041.5,884111449548211.8,67451.68421739448,2169913574832118.2,1288008915090067.5,881904659742050.8,59931.891171579875,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
58600.0,2.964167003949664e+18,1.7588762189407524e+18,1.205290785008912e+18,59981.54856723157,0.0022920128928593454,1694567123147248.5,957456773873810.9,737110349273437.6,67510.19794100693,1808260650212549.8,1072985151449761.2,735275498762788.5,59981.52374804028,2033480547776698.2,1148948128648573.2,884532419128125.0,67510.19794100693,2169912780255059.8,1287582181739713.8,882330598515346.0,59981.52374804028,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
58800.0,2.964174074525554e+18,1.7582983607398945e+18,1.2058757137856596e+18,60031.19405605167,0.0022920183601123976,1694562007792922.0,957098264380892.6,737463743412029.4,67568.71873478379,1808264960864379.8,1072632633135744.2,735632327728635.5,60031.16922952317,2033474409351506.8,1148517917257071.5,884956492094435.2,67568.71873478379,2169917953037256.0,1287159159762893.2,882758793274362.8,60031.16922952317,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
59000.0,2.96418774002031e+18,1.7577246108813844e+18,1.2064631291389256e+18,60080.85531292667,0.0022920289268214007,1694561444956141.8,956742521226047.8,737818923730094.0,67627.25109565999,1808273295857093.2,1072282621781416.8,735990674075676.5,60080.83047803139,2033473733947370.2,1148091025471257.5,885382708476112.8,67627.25109565999,2169927955028512.0,1286739146137700.0,883188808890812.0,60080.83047803139,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
59200.0,2.964213570704815e+18,1.757158212052066e+18,1.207055358652749e+18,60130.53707272944,0.0022920489001433623,1694575394066107.0,956395256073321.2,738180137992785.8,67685.77957564314,1808289049577655.8,1071937093381683.2,736351956195972.5,60130.51222555565,2033490472879328.5,1147674307287985.8,885816165591342.8,67685.77957564314,2169946859493187.0,1286324512058020.0,883622347435167.0,60130.51222555565,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
59400.0,2.9642529797956444e+18,1.75659995008319e+18,1.2076530297124544e+18,60180.2431456423,0.002292079372834056,1694595975426635.8,956052002095513.2,738543973331122.5,67744.30612502742,1808313086773394.5,1071596528852271.6,736716557921122.9,60180.21828676509,2033515170511963.0,1147262402514616.0,886252767997347.0,67744.30612502742,2169975704128073.5,1285915834622726.2,884059869505347.2,60180.21828676509,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
59600.0,2.9643053912365696e+18,1.7560494907327176e+18,1.208255900503852e+18,60229.972264000375,0.002292119899463687,1694623434323997.8,955712892284970.6,738910542039027.1,67802.83088667298,1808345055981023.0,1071260724267250.9,737084331713772.1,60229.9473936605,2033548121188797.5,1146855470741965.0,886692650446832.5,67802.83088667298,2170014067177227.5,1285512869120700.8,884501198056526.8,60229.9473936605,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
59800.0,2.9643709227776553e+18,1.7555068946616092e+18,1.208864028116046e+18,60279.72456285591,0.002292170571081331,1694658715873461.5,955378454137229.6,739280261736231.9,67861.35397629705,1808385028860089.0,1070929716533587.0,737455312326502.0,60279.699680781494,2033590459048154.0,1146454144964675.8,887136314083478.2,67861.35397629705,2170062034632106.8,1285115659840304.5,884946374791802.2,60279.699680781494,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
60000.0,2.96445015593112e+18,1.754972490274555e+18,1.2094776656565652e+18,60329.50075291133,0.0022922318373355746,1694702105003768.5,955048840880079.4,739653264123689.1,67919.87574756527,1808433358828619.5,1070603705206133.0,737829653622486.5,60329.47585872385,2033642526004522.5,1146058609056095.2,887583916948427.2,67919.87574756527,2170120030594343.5,1284724446247359.8,885395584346983.8,60329.47585872385,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
60200.0,2.9645402772197734e+18,1.7544446759849516e+18,1.210095601234822e+18,60379.29471998311,0.0022923015227329356,1694733756421091.5,954712736319222.2,740021020101869.2,67978.41790206973,1808488336221492.5,1070281717148057.8,738206619073434.8,60379.26982062677,2033680507705310.0,1145655283583066.8,888025224122243.2,67978.41790206973,2170186003465791.0,1284338060577669.2,885847942888121.8,60379.26982062677,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
60400.0,2.964637170282281e+18,1.7539210563952003e+18,1.2107161138870807e+18,60429.10249698172,0.0022923764443376223,1694774512955540.2,954381884405524.4,740392628550015.9,68036.98054902042,1808547440888433.5,1069962285823845.4,738585155064588.1,60429.07758763983,2033729415546648.2,1145258261286629.2,888471154260019.0,68036.98054902042,2170256929066120.2,1283954742988614.5,886302186077505.8,60429.07758763983,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
60600.0,2.9647464650761216e+18,1.7534048337442168e+18,1.2113416313319048e+18,60478.93467342896,0.0022924609554587135,1694827596714614.8,954058155496632.9,740769441217981.9,68095.55337091803,1808614110325079.8,1069647366495530.0,738966743829549.8,60478.90975018037,2033793116057537.8,1144869786595959.5,888923329461578.2,68095.55337091803,2170336932390096.0,1283576839794636.0,886760092595460.0,60478.90975018037,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
60800.0,2.964870932450095e+18,1.7528975721658621e+18,1.211973360284233e+18,60528.796998910904,0.002292557198627708,1694891775468190.2,953740864525845.0,741150910942345.2,68154.13368494266,1808690035150457.0,1069337913507206.8,739352121643250.2,60528.7720595778,2033870130561828.5,1144489037431014.0,889381093130814.5,68154.13368494266,2170428042180548.5,1283205496208648.2,887222545971900.2,60528.7720595778,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
61000.0,2.965012874349104e+18,1.7524005811305226e+18,1.2126122932185815e+18,60578.69312008024,0.0022926669538007906,1694967450675867.2,953430246953463.8,741537203722403.5,68212.71871288847,1808776621292529.2,1069034726659282.8,739741894633246.5,60578.668163074966,2033960940811040.8,1144116296344156.8,889844644466884.0,68212.71871288847,2170531945551035.0,1282841671991139.5,887690273559895.5,60578.668163074966,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
61200.0,2.9651767665495946e+18,1.751916377659032e+18,1.2132603888905626e+18,60628.633141537684,0.002292793681827944,1695076306706142.5,953138639604242.1,741937667101900.4,68271.28336159766,1808876592255977.2,1068739337412154.4,740137254843822.9,60628.60815780206,2034091568047371.0,1143766367525090.5,890325200522280.5,68271.28336159766,2170651910707172.8,1282487204894585.2,888164705812587.5,60628.60815780206,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
61400.0,2.965368182513337e+18,1.7514481528274266e+18,1.2139200296859103e+18,60678.62467733634,0.0022929416923334963,1695197271778381.8,952854177431566.5,742343094346815.2,68329.82756314657,1808993357298279.0,1068453697812780.9,740539659485498.1,60678.59967021814,2034236726134058.0,1143425012917879.8,890811713216178.2,68329.82756314657,2170792028757935.0,1282144437375337.2,888647591382597.8,60678.59967021814,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
61600.0,2.9655831782647675e+18,1.7509936518838794e+18,1.214589526380888e+18,60728.66003729432,0.0022931079356772526,1695328101993701.5,952575538571916.8,742752563421784.8,68388.36013310807,1809124506125311.0,1068176429830811.6,740948076294499.4,60728.63500926523,2034393722392442.0,1143090646286300.2,891303076106141.8,68388.36013310807,2170949407350373.2,1281811715796974.0,889137691553399.2,60728.63500926523,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
61800.0,2.9658197538823895e+18,1.7505517150283837e+18,1.2152680388540058e+18,60778.736301285724,0.0022932908654396456,1695470576737562.0,952303699965302.8,743166876772259.2,68446.88373031127,1809268819694261.2,1067906826538162.4,741361993156098.9,60778.71125312651,2034564692085074.5,1142764439958363.5,891800252126711.0,68446.88373031127,2171122583633113.5,1281488191845795.0,889634391787318.5,60778.71125312651,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
62000.0,2.966076982539589e+18,1.750121793553907e+18,1.2159551889856822e+18,60828.852580089886,0.00229348976496114,1695625044087134.2,952038836528050.0,743586207559084.2,68505.40050880241,1809425732518842.2,1067644553155420.4,741781179363421.9,60828.827512001604,2034750052904561.2,1142446603833660.2,892303449070901.0,68505.40050880241,2171310879022610.8,1281173463786504.2,890137415236106.5,60828.827512001604,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
62200.0,2.9663602349828915e+18,1.7497068937622856e+18,1.216653341220606e+18,60879.02180752836,0.002293708787118501,1695829656330139.0,951802598740536.2,744027057589602.8,68563.86967877271,1809598519253268.8,1067391442736092.5,742207076517176.2,60878.99670542633,2034995587596167.0,1142163118488643.5,892832469107523.5,68563.86967877271,2171518223103922.5,1280869731283311.0,890648491820611.5,60878.99670542633,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
62400.0,2.9666754665871775e+18,1.7493104027751923e+18,1.2173650638119852e+18,60929.25346868405,0.0022939525368466025,1696044576035712.2,951572567394776.2,744472008640936.0,68622.29730559487,1809790814589940.0,1067149562392125.9,742641252197814.1,60929.228340666945,2035253491242855.0,1141887080873731.5,893366410369123.5,68622.29730559487,2171748977507928.2,1280579474870551.2,891169502637377.0,60929.228340666945,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
62600.0,2.967013536381511e+18,1.748927120220431e+18,1.21808641616108e+18,60979.52980548795,0.0022942139459798485,1696264661935661.2,951345740614696.2,744918921320965.0,68680.70196445128,1809997044981070.0,1066915741357202.8,743081303623867.2,60979.50465785649,2035517594322793.5,1141614888737635.5,893902705585158.0,68680.70196445128,2171996453977284.2,1280298889628643.5,891697564348640.8,60979.50465785649,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
62800.0,2.967368722263101e+18,1.7485537639002762e+18,1.2188149583628247e+18,61029.841968282264,0.002294488589958707,1696491868335590.2,951123163777643.9,745368704557946.4,68739.09144074848,1810213718953928.0,1066687976931546.9,743525742022381.1,61029.81680414371,2035790242002708.5,1141347796533172.8,894442445469535.8,68739.09144074848,2172256462744713.8,1280025572317856.2,892230890426857.5,61029.81680414371,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
63000.0,2.96773752148704e+18,1.7481883173966356e+18,1.2195492040904044e+18,61080.18506805338,0.0022947737603202342,1696725663934778.8,950904495865750.0,745821168069028.8,68797.47216446107,1810438696664987.5,1066465037241831.5,743973659423156.0,61080.15988937556,2036070796721734.5,1141085395038900.0,894985401682834.5,68797.47216446107,2172526435997985.0,1279758044690197.8,892768391307787.2,61080.15988937556,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
63200.0,2.968118371387064e+18,1.747829852841841e+18,1.220288518545223e+18,61130.55910332787,0.0022950682487481587,1696974753160205.8,950694642845811.2,746280110314394.5,68855.83848150412,1810671024786066.2,1066246356258114.9,744424668527951.4,61130.53390795687,2036369703792246.8,1140833571414973.5,895536132377273.2,68855.83848150412,2172805229743279.5,1279495627509737.8,893309602233541.8,61130.53390795687,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
63400.0,2.968510696597811e+18,1.7474780275960653e+18,1.221032669001746e+18,61180.96383006137,0.002295371610346891,1697227881311289.2,950487259514196.0,746740621797093.2,68914.19583162041,1810910356866691.0,1066031727594183.0,744878629272508.0,61180.93862130164,2036673457573547.2,1140584711417035.2,896088746156512.0,68914.19583162041,2173092428240029.5,1279238073113019.8,893854355127009.8,61180.93862130164,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
63600.0,2.968910198712634e+18,1.747130385206022e+18,1.221779813506612e+18,61231.39236913037,0.0022956805214158953,1697482631810709.2,950280940838279.2,747201690972430.0,68972.55248420799,1811154067752425.5,1065819650978502.0,745334416773923.5,61231.36714969811,2036979158172851.2,1140337129005935.2,896642029166916.0,68972.55248420799,2173384881302910.8,1278983581174202.5,894401300128708.2,61231.36714969811,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
