M1.D_b.TA Time [a],M1.D_b.TA TA [mol],M1.D_b.TA C^{12}$S [mol],M1.D_b.TA C^{13}$S [mol],M1.D_b.TA $\delta^{13}$C [VPDB],M1.D_b.TA TA [mol/l],M1.CG_H_b2D_b.C_TA_2_TA_thc.thc_F TA [mol/a],M1.CG_H_b2D_b.C_TA_2_TA_thc.thc_F TA [C^{12}$S],M1.CG_H_b2D_b.C_TA_2_TA_thc.thc_F TA [C^{13}$S],M1.CG_H_b2D_b.C_TA_2_TA_thc.thc_F TA $\delta^{13}$C [VPDB],M1.CG_D_b2L_b.C_TA_2_TA_thc.thc_F TA [mol/a],M1.CG_D_b2L_b.C_TA_2_TA_thc.thc_F TA [C^{12}$S],M1.CG_D_b2L_b.C_TA_2_TA_thc.thc_F TA [C^{13}$S],M1.CG_D_b2L_b.C_TA_2_TA_thc.thc_F TA $\delta^{13}$C [VPDB],M1.CG_H_b2D_b.C_TA_2_TA_mix_f.mix_f_F TA [mol/a],M1.CG_H_b2D_b.C_TA_2_TA_mix_f.mix_f_F TA [C^{12}$S],M1.CG_H_b2D_b.C_TA_2_TA_mix_f.mix_f_F TA [C^{13}$S],M1.CG_H_b2D_b.C_TA_2_TA_mix_f.mix_f_F TA $\delta^{13}$C [VPDB],M1.CG_D_b2H_b.C_TA_2_TA_mix_b.mix_b_F TA [mol/a],M1.CG_D_b2H_b.C_TA_2_TA_mix_b.mix_b_F TA [C^{12}$S],M1.CG_D_b2H_b.C_TA_2_TA_mix_b.mix_b_F TA [C^{13}$S],M1.CG_D_b2H_b.C_TA_2_TA_mix_b.mix_b_F TA $\delta^{13}$C [VPDB],M1.CG_L_b2D_b.C_TA_2_TA_PIC_TA.PIC_TA_F TA [mol/a],M1.CG_L_b2D_b.C_TA_2_TA_PIC_TA.PIC_TA_F TA [C^{12}$S],M1.CG_L_b2D_b.C_TA_2_TA_PIC_TA.PIC_TA_F TA [C^{13}$S],M1.CG_L_b2D_b.C_TA_2_TA_PIC_TA.PIC_TA_F TA $\delta^{13}$C [VPDB]
70200.0,3.1056332863011313e+18,1.7774143335620518e+19,-1.4668508179490669e+19,-74441.09756846305,0.0024014003000541488,1849292853849511.0,1.084302413890877e+16,-8993731285059259.0,-74812.74771315996,1894560648251383.2,1.0842932423858862e+16,-8948371775607479.0,-74441.08802715715,2219151424619413.2,1.3011628966690522e+16,-1.0792477542071108e+16,-74812.74771315996,2273472777901660.0,1.3011518908630636e+16,-1.0738046130728976e+16,-74441.08802715715,120000000000000.0,118666520574994.69,1333479425005.328,0.0
70400.0,3.1059723972066785e+18,1.7797931279398384e+19,-1.4691957007141126e+19,-74460.18415485635,0.0024016625142163697,1849507932340232.8,1.0857600652776366e+16,-9008092720436134.0,-74831.36081278129,1894767521576865.5,1.085744401407395e+16,-8962676492497084.0,-74460.17460950343,2219409518808279.5,1.302912078333164e+16,-1.080971126452336e+16,-74831.36081278129,2273721025892238.5,1.302893281688874e+16,-1.0755211790996502e+16,-74460.17460950343,120000000000000.0,118666520574994.69,1333479425005.328,0.0
70600.0,3.1063048055360614e+18,1.7821747824962236e+19,-1.4715441139200655e+19,-74479.27815043525,0.002401919545677696,1849718919768287.5,1.087219478259736e+16,-9022475862829072.0,-74849.9820197342,1894970306033974.8,1.087197305250212e+16,-8977002746468145.0,-74479.26860129683,2219662703721945.2,1.3046633739116834e+16,-1.0826971035394888e+16,-74849.9820197342,2273964367240769.5,1.304636766300254e+16,-1.077240329576177e+16,-74479.26860129683,120000000000000.0,118666520574994.69,1333479425005.328,0.0
70800.0,3.106630620648281e+18,1.7845593053114317e+19,-1.4738960547287e+19,-74498.3789594042,0.0024021714789988955,1849925872498271.5,1.0886806604701128e+16,-9036880732202856.0,-74868.61085630965,1895169068231004.0,1.088651958843231e+16,-8991350520201306.0,-74498.36940759428,2219911046997925.8,1.3064167925641354e+16,-1.0844256878643428e+16,-74868.61085630965,2274202881877205.0,1.3063823506118774e+16,-1.0789620624241568e+16,-74498.36940759428,120000000000000.0,118666520574994.69,1333479425005.328,0.0
71000.0,3.1069498979480064e+18,1.7869467051548094e+19,-1.476251526333014e+19,-74517.48626073895,0.0024024183570210828,1850128841398238.2,1.090143617978118e+16,-9051307338382942.0,-74887.24686996949,1895363842183653.0,1.0901083675360112e+16,-9005719833176459.0,-74517.47670559719,2220154609677886.0,1.3081723415737416e+16,-1.086156880605953e+16,-74887.24686996949,2274436610620383.5,1.3081300410432134e+16,-1.080686379981175e+16,-74517.47670559719,120000000000000.0,118666520574994.69,1333479425005.328,0.0
71200.0,3.107262759206258e+18,1.7893369954769955e+19,-1.4786105300242362e+19,-74536.59944772092,0.002402660273902498,1850328170217400.8,1.0916083837797176e+16,-9065755667579776.0,-74905.8875945707,1895554702033015.0,1.0915665395306532e+16,-9020110693273516.0,-74536.58988971726,2220393804260881.0,1.3099300605356612e+16,-1.0878906801095732e+16,-74905.8875945707,2274665642439618.0,1.3098798474367838e+16,-1.082413283192822e+16,-74536.58988971726,120000000000000.0,118666520574994.69,1333479425005.328,0.0
71400.0,3.107569373677846e+18,1.7917301934760008e+19,-1.4809730660745701e+19,-74555.71771178381,0.002402897360517753,1850523763961652.5,1.0930749479983058e+16,-9080225716021406.0,-74924.53355590694,1895741751059905.5,1.0930264853213656e+16,-9034523102153750.0,-74555.70815119195,2220628516753983.0,1.3116899375979668e+16,-1.0896270859225684e+16,-74924.53355590694,2274890101271886.5,1.3116317823856386e+16,-1.08414277225845e+16,-74555.70815119195,120000000000000.0,118666520574994.69,1333479425005.328,0.0
71600.0,3.107869820965207e+18,1.7941263075958528e+19,-1.4833391349855939e+19,-74574.84061825756,0.0024031296784186467,1850715590064242.0,1.094543309437965e+16,-9094717504315408.0,-74943.1848893565,1895925037727324.5,1.094488210060196e+16,-9048957062874636.0,-74574.83105615627,2220858708077090.8,1.3134519713255582e+16,-1.0913661005178492e+16,-74943.1848893565,2275110045272789.5,1.3133858520722352e+16,-1.0858748475449562e+16,-74574.83105615627,120000000000000.0,118666520574994.69,1333479425005.328,0.0
71800.0,3.108164166095823e+18,1.7965253459098894e+19,-1.4857087382918177e+19,-74593.96780073593,0.002403357277887038,1850903689601969.5,1.0960134731244606e+16,-9109231041642636.0,-74961.84121696718,1896104601924579.5,1.0959517186721898e+16,-9063412584797318.0,-74593.95823641353,2221084427522363.5,1.3152161677493528e+16,-1.0931077249971164e+16,-74961.84121696718,2275325522309495.5,1.315142062406628e+16,-1.0876095101756784e+16,-74593.95823641353,120000000000000.0,118666520574994.69,1333479425005.328,0.0
72000.0,3.1084524595285187e+18,1.7989273164823073e+19,-1.4880818790294768e+19,-74613.09896904313,0.0024035801979397156,1851088098298488.2,1.0974854438673246e+16,-9123766340374758.0,-74980.50220286891,1896280474323573.2,1.0974170160768474e+16,-9077889686444900.0,-74613.08940268298,2221305717958186.0,1.3169825326407896e+16,-1.094851960844971e+16,-74980.50220286891,2275536569188288.0,1.316900419292217e+16,-1.0893467623733882e+16,-74613.08940268298,120000000000000.0,118666520574994.69,1333479425005.328,0.0
72200.0,3.108734397628069e+18,1.8013321932649525e+19,-1.4904585615144342e+19,-74632.23529178031,0.0024037982037937366,1851266593889906.5,1.0989590200868838e+16,-9138323606978932.0,-74999.18298169991,1896452469965060.0,1.0988840864086732e+16,-9092388394121672.0,-74632.2257217243,2221519912667888.0,1.3187508241042606e+16,-1.0965988328374718e+16,-74999.18298169991,2275742963958072.5,1.318660903690408e+16,-1.0910866072946008e+16,-74632.2257217243,120000000000000.0,118666520574994.69,1333479425005.328,0.0
72400.0,3.109009333165492e+18,1.8037399218043214e+19,-1.4928387960176796e+19,-74651.37938604457,0.002404010794985677,1851440254772379.8,1.1004343199234254e+16,-9152902944461874.0,-75017.8762787783,1896620193805944.5,1.1003528964285312e+16,-9106908770479368.0,-74651.36981203636,2221728305726855.8,1.3205211839081106e+16,-1.098348353335425e+16,-75017.8762787783,2275944232567133.5,1.3204234757142376e+16,-1.0928290524575242e+16,-74651.36981203636,120000000000000.0,118666520574994.69,1333479425005.328,0.0
72600.0,3.10927733388949e+18,1.8061505125170307e+19,-1.4952225861814702e+19,-74670.53088465122,0.002404218023901551,1851609692060450.2,1.1019113953603142e+16,-9167504261542692.0,-75036.57772619813,1896783687096053.2,1.1018234524848524e+16,-9121450837752470.0,-74670.52130699293,2221931630472540.5,1.3222936744323772e+16,-1.1001005113851232e+16,-75036.57772619813,2276140424515264.0,1.322188142981823e+16,-1.0945741005302966e+16,-74670.52130699293,120000000000000.0,118666520574994.69,1333479425005.328,0.0
72800.0,3.1095385060199567e+18,1.8085639777155955e+19,-1.4976099337029822e+19,-74689.68924890507,0.002404419972674845,1851774972498729.0,1.1033902511307136e+16,-9182127538808408.0,-75055.2867267028,1896943014592941.0,1.1032957620891362e+16,-9136014606298420.0,-74689.67966823219,2222129966998474.8,1.3240683013568562e+16,-1.1018553046570088e+16,-75055.2867267028,2276331617511529.0,1.3239549145069634e+16,-1.0963217527558104e+16,-74689.67966823219,120000000000000.0,118666520574994.69,1333479425005.328,0.0
73000.0,3.1097929698677494e+18,1.8109803288897444e+19,-1.5000008380276412e+19,-74708.85386523363,0.002404616734334741,1851936164490017.5,1.104870893047403e+16,-9196772765984012.0,-75074.00268705761,1897098249772364.8,1.104769832250738e+16,-9150600072735016.0,-74708.8442815261,2222323397388021.0,1.3258450716568838e+16,-1.1036127319180816e+16,-75074.00268705761,2276517899726837.5,1.3257237987008856e+16,-1.0980720087282018e+16,-74708.8442815261,120000000000000.0,118666520574994.69,1333479425005.328,0.0
73200.0,3.1100410500640374e+18,1.8133995971094467e+19,-1.50239529776836e+19,-74728.02328585226,0.0024048085598990894,1852094657712781.5,1.1063534481833454e+16,-9211439824120672.0,-75092.71602179685,1897249590475418.0,1.1062456819090718e+16,-9165207228615300.0,-74728.01370047357,2222513589255338.0,1.3276241378200146e+16,-1.1053727788944808e+16,-75092.71602179685,2276699508570501.5,1.327494818290886e+16,-1.0998248674338358e+16,-74728.01370047357,120000000000000.0,118666520574994.69,1333479425005.328,0.0
73400.0,3.110283256115635e+18,1.8158218297889485e+19,-1.5047933093942909e+19,-74747.19530046641,0.002404995843339007,1852249904289320.0,1.107837856057921e+16,-9226128656289890.0,-75111.43023320856,1897397347602845.0,1.1077233400007272e+16,-9179836052404428.0,-74747.18571428732,2222699885147184.2,1.3294054272695052e+16,-1.1071354387547868e+16,-75111.43023320856,2276876817123414.0,1.3292680080008726e+16,-1.1015803262885312e+16,-74747.18571428732,120000000000000.0,118666520574994.69,1333479425005.328,0.0
73600.0,3.1105196968908283e+18,1.8182470360589898e+19,-1.5071948711355277e+19,-74766.3693478764,0.0024051786688358227,1852401633519378.0,1.1093240949933894e+16,-9240839316414516.0,-75130.14710518313,1897541587698214.8,1.1092028120994808e+16,-9194486533296594.0,-74766.35976077501,2222881960223253.8,1.3311889139920674e+16,-1.108900717969742e+16,-75130.14710518313,2277049905237858.0,1.3310433745193772e+16,-1.1033383839955914e+16,-74766.35976077501,120000000000000.0,118666520574994.69,1333479425005.328,0.0
73800.0,3.1107504544557855e+18,1.8206752237222353e+19,-1.5095999825830007e+19,-74785.54498980302,0.00240535709984639,1852549884299859.5,1.1108121708868882e+16,-9255571824569022.0,-75148.8663016593,1897682360857901.2,1.110684102965117e+16,-9209158668793268.0,-74785.53540139346,2223059861159831.5,1.332974605064266e+16,-1.1106686189482828e+16,-75148.8663016593,2277218833029481.5,1.3328209235581404e+16,-1.1050990402551922e+16,-74785.53540139346,120000000000000.0,118666520574994.69,1333479425005.328,0.0
74000.0,3.110975576259178e+18,1.8231064008498481e+19,-1.5120086470859493e+19,-74804.72196253897,0.0024055311730599277,1852694696794617.5,1.1123020888833324e+16,-9270326192038706.0,-75167.58746779268,1897819695886008.8,1.1121672175213386e+16,-9223852479327378.0,-74804.71237356869,2223233636153541.2,1.3347625066599992e+16,-1.112439143044645e+16,-75167.58746779268,2277383635063210.5,1.3346006610256062e+16,-1.1068622975192852e+16,-74804.71237356869,120000000000000.0,118666520574994.69,1333479425005.328,0.0
74200.0,3.111195275866334e+18,1.8255405900437176e+19,-1.5144208658846745e+19,-74823.89931300876,0.002405701053613718,1852837069195127.0,1.1137939417451588e+16,-9285102348256460.0,-75186.30376035743,1897953722980290.8,1.1136521695456042e+16,-9238567972475752.0,-74823.88972476193,2223404483034152.5,1.3365527300941904e+16,-1.1142122817907752e+16,-75186.30376035743,2277544467576349.0,1.336382603454725e+16,-1.10862815669709e+16,-74823.88972476193,120000000000000.0,118666520574994.69,1333479425005.328,0.0
74400.0,3.1114099173499034e+18,1.8279778258839658e+19,-1.51683663713768e+19,-74843.07545835602,0.0024058670230233457,1852976598429376.5,1.1152876857042306e+16,-9299900258612930.0,-75205.01773743573,1898084664411143.2,1.1151389801418802e+16,-9253305137007658.0,-74843.06587086116,2223571918115251.8,1.3383452228450768e+16,-1.1159880310335516e+16,-75205.01773743573,2277701597293372.0,1.3381667761702562e+16,-1.110396616440919e+16,-74843.06587086116,120000000000000.0,118666520574994.69,1333479425005.328,0.0
74600.0,3.1116195629223844e+18,1.8304181151778052e+19,-1.5192559614258799e+19,-74862.25006119457,0.0024060291293940116,1853113076082839.2,1.1167833052318188e+16,-9314719976235348.0,-75223.73076866353,1898212558194552.8,1.1166276534654802e+16,-9268063976460250.0,-74862.2404740069,2223735691299407.2,1.3401399662781828e+16,-1.117766397148242e+16,-75223.73076866353,2277855069833463.5,1.3399531841585764e+16,-1.11216767717523e+16,-74862.2404740069,120000000000000.0,118666520574994.69,1333479425005.328,0.0
74800.0,3.111824262093621e+18,1.8328614638114642e+19,-1.5216788397141234e+19,-74881.42284142981,0.0024061874110087138,1853246520506552.0,1.1182808048289608e+16,-9329561527783056.0,-75242.44267700572,1898337434354470.8,1.1181181931071176e+16,-9282844496716706.0,-74881.41325552958,2223895824607862.5,1.3419369657947532e+16,-1.119547383333967e+16,-75242.44267700572,2278004921225365.0,1.3417418317285412e+16,-1.1139413396060048e+16,-74881.41325552958,120000000000000.0,118666520574994.69,1333479425005.328,0.0
75000.0,3.1120240088341734e+18,1.8353078778988427e+19,-1.5241052786941323e+19,-74900.59378874632,0.0024063418632052475,1853376947036954.5,1.1197801884496938e+16,-9344424937459984.0,-75261.15330284633,1898459289363420.5,1.1196106027964864e+16,-9297646738601444.0,-74900.58420391155,2224052336444345.5,1.3437362261396326e+16,-1.121330992495198e+16,-75261.15330284633,2278151147236105.0,1.3435327233557838e+16,-1.1157176086321732e+16,-74900.58420391155,120000000000000.0,118666520574994.69,1333479425005.328,0.0
75200.0,3.112218846540152e+18,1.8377573635957037e+19,-1.5265352801957388e+19,-74919.76265553456,0.002406492519539227,1853504379491623.2,1.1212814598542324e+16,-9359310219050700.0,-75279.86241731865,1898578149611660.5,1.1211048862888478e+16,-9312470713276818.0,-74919.75307220379,2224205255389947.8,1.3455377518250788e+16,-1.123117226286084e+16,-75279.86241731865,2278293779533992.5,1.3453258635466176e+16,-1.1174964855932184e+16,-74919.75307220379,120000000000000.0,118666520574994.69,1333479425005.328,0.0
75400.0,3.112408838032674e+18,1.8402099270404661e+19,-1.5289688440428958e+19,-74938.92909896206,0.002406639428586461,1853628841343197.8,1.122784622725323e+16,-9374217385910032.0,-75298.56979426407,1898694053621983.2,1.1226010473288916e+16,-9327316419666932.0,-74938.91951599144,2224354609611837.2,1.3473415472703876e+16,-1.1249060863092038e+16,-75298.56979426407,2278432864346380.0,1.3471212567946698e+16,-1.1192779703600318e+16,-74938.91951599144,120000000000000.0,118666520574994.69,1333479425005.328,0.0
75600.0,3.1125939712053105e+18,1.8426655743371983e+19,-1.531405977601041e+19,-74958.09314337833,0.002406782580985774,1853750337345827.0,1.1242896806952702e+16,-9389146469606876.0,-75317.27535600805,1898806993697857.0,1.1240990896403574e+16,-9342183902705716.0,-74958.08356209194,2224500404814992.5,1.3491476168343242e+16,-1.126697576352825e+16,-75317.27535600805,2278568392437428.5,1.3489189075684288e+16,-1.121062068324686e+16,-74958.08356209194,120000000000000.0,118666520574994.69,1333479425005.328,0.0
75800.0,3.1127742785018286e+18,1.8451243115509977e+19,-1.5338466836655444e+19,-74977.25459392235,0.0024069220018239877,1853868891864331.8,1.125796637372672e+16,-9404097481862388.0,-75335.97886974418,1898916989785337.8,1.1255990169232074e+16,-9357073179446736.0,-74977.24501442116,2224642670237198.0,1.3509559648472064e+16,-1.1284916978234866e+16,-75335.97886974418,2278700387742405.5,1.350718820307849e+16,-1.1228487815336084e+16,-74977.24501442116,120000000000000.0,118666520574994.69,1333479425005.328,0.0
76000.0,3.1129498241873367e+18,1.847586144706809e+19,-1.5362909618092114e+19,-74996.41310293548,0.0024070577407934637,1853984528608978.0,1.1273054963500018e+16,-9419070434891040.0,-75354.68010864918,1899024081247161.2,1.1271008328529134e+16,-9371984247281972.0,-74996.40352406903,2224781434330773.8,1.3527665956200024e+16,-1.130288452186925e+16,-75354.68010864918,2278828897496593.5,1.3525209994234962e+16,-1.1246381096738368e+16,-74996.40352406903,120000000000000.0,118666520574994.69,1333479425005.328,0.0
76200.0,3.1131206902096804e+18,1.8500510888534024e+19,-1.5387388189368916e+19,-75015.56831605129,0.0024071898612595647,1854097851251707.0,1.1288163160676744e+16,-9434065309425036.0,-75373.37498498584,1899128317690147.5,1.1286045466032144e+16,-9386917148341996.0,-75015.55873961891,2224917421502048.5,1.3545795792812096e+16,-1.1320878371310048e+16,-75373.37498498584,2278953981228177.5,1.3543254559238574e+16,-1.1264300578010396e+16,-75015.55873961891,120000000000000.0,118666520574994.69,1333479425005.328,0.0
76400.0,3.113287098422783e+18,1.8525191664974365e+19,-1.541190255325431e+19,-75034.7192637575,0.0024073185347686485,1854208607694128.8,1.1303290697248522e+16,-9449082089554394.0,-75392.0650656051,1899229834777100.2,1.1301101719095148e+16,-9401871884318048.0,-75034.7096890796,2225050329232954.8,1.3563948836698228e+16,-1.1338898507465274e+16,-75392.0650656051,2279075801732520.5,1.3561322062914178e+16,-1.1282246261181658e+16,-75034.7096890796,120000000000000.0,118666520574994.69,1333479425005.328,0.0
76600.0,3.1134491104870497e+18,1.854990382819847e+19,-1.5436452700263195e+19,-75053.8656136952,0.0024074438089990153,1854316659988315.8,1.1318437482752116e+16,-9464120822763800.0,-75410.75124200668,1899328669923631.8,1.131617711934031e+16,-9416848449416678.0,-75053.85604168693,2225179991985979.0,1.358212497930254e+16,-1.135694498731656e+16,-75410.75124200668,2279194403908358.0,1.3579412543208372e+16,-1.1300218139300014e+16,-75053.85604168693,120000000000000.0,118666520574994.69,1333479425005.328,0.0
76800.0,3.11360667968567e+18,1.8574647424559755e+19,-1.5461038723210742e+19,-75073.00754697865,0.0024075656478273516,1854422005450712.5,1.1333603551599996e+16,-9479181546149284.0,-75429.43349991641,1899424794782763.2,1.1331271695044254e+16,-9431846900261490.0,-75072.9979773557,2225306406540855.2,1.3600324261919996e+16,-1.137501785537914e+16,-75429.43349991641,2279309753739316.0,1.3597526034053106e+16,-1.131821628031379e+16,-75072.9979773557,120000000000000.0,118666520574994.69,1333479425005.328,0.0
77000.0,3.113759848256304e+18,1.8599422502060466e+19,-1.548566062781833e+19,-75092.14482033874,0.002407684083913512,1854524661393923.8,1.1348788935063426e+16,-9494264273669502.0,-75448.1116641272,1899518235148658.8,1.1346385475490012e+16,-9446867240341354.0,-75092.13525260185,2225429593672708.5,1.3618546722076112e+16,-1.1393117128403404e+16,-75448.1116641272,2279421882178390.5,1.3615662570588014e+16,-1.1336240688409624e+16,-75092.13525260185,120000000000000.0,118666520574994.69,1333479425005.328,0.0
77200.0,3.113908479366941e+18,1.862422897328964e+19,-1.5510318463807807e+19,-75111.27794074161,0.0024077990114534944,1854623719764050.0,1.1363992840432192e+16,-9509369120668142.0,-75466.79175358341,1899608907475462.8,1.136151840745263e+16,-9461909499977168.0,-75111.26837509438,2225548463716860.0,1.363679140851863e+16,-1.141124294480177e+16,-75466.79175358341,2279530688970555.5,1.3633822088943156e+16,-1.13542913999726e+16,-75111.26837509438,120000000000000.0,118666520574994.69,1333479425005.328,0.0
77400.0,3.114052271829076e+18,1.8649066638731084e+19,-1.5535012332488681e+19,-75130.40810464627,0.002407910197556258,1854719608057106.8,1.1379215752818664e+16,-9524496144761558.0,-75485.47094451194,1899696628165430.2,1.1376670369137782e+16,-9476973740972352.0,-75130.39854009563,2225663529668528.2,1.3655058903382396e+16,-1.1429395373713868e+16,-75485.47094451194,2279635953798516.5,1.365200444296534e+16,-1.1372368489166824e+16,-75130.39854009563,120000000000000.0,118666520574994.69,1333479425005.328,0.0
77600.0,3.114191284801231e+18,1.8673935558041965e+19,-1.5559742234658316e+19,-75149.53499489692,0.0024080176879655462,1854812565839966.5,1.1394457890217684e+16,-9539645324377718.0,-75504.14755317397,1899781433098062.8,1.1391841396914366e+16,-9492059963816304.0,-75149.52543205887,2225775079007959.8,1.367334946826122e+16,-1.144757438925326e+16,-75504.14755317397,2279737719717675.5,1.3670209676297242e+16,-1.1390471956579566e+16,-75149.52543205887,120000000000000.0,118666520574994.69,1333479425005.328,0.0
