M1.CO2_At Time [a],M1.CO2_At CO2 [mol],M1.CO2_At C^{12}$S [mol],M1.CO2_At C^{13}$S [mol],M1.CO2_At $\delta^{13}$C [VPDB],M1.CO2_At CO2 [mol/l],C_H_b_2_CO2_At.CO2_F CO2 [mol/a],C_H_b_2_CO2_At.CO2_F CO2 [C^{12}$S],C_H_b_2_CO2_At.CO2_F CO2 [C^{13}$S],C_H_b_2_CO2_At.CO2_F CO2 $\delta^{13}$C [VPDB],C_L_b_2_CO2_At.CO2_F CO2 [mol/a],C_L_b_2_CO2_At.CO2_F CO2 [C^{12}$S],C_L_b_2_CO2_At.CO2_F CO2 [C^{13}$S],C_L_b_2_CO2_At.CO2_F CO2 $\delta^{13}$C [VPDB],M1.volcanic.DIC_2_CO2_At_F CO2 [mol/a],M1.volcanic.DIC_2_CO2_At_F CO2 [C^{12}$S],M1.volcanic.DIC_2_CO2_At_F CO2 [C^{13}$S],M1.volcanic.DIC_2_CO2_At_F CO2 $\delta^{13}$C [VPDB],M1.C_CO2_At_2_DIC_Si_W.CO2_At_2_DIC_Si_W_F CO2 [mol/a],M1.C_CO2_At_2_DIC_Si_W.CO2_At_2_DIC_Si_W_F CO2 [C^{12}$S],M1.C_CO2_At_2_DIC_Si_W.CO2_At_2_DIC_Si_W_F CO2 [C^{13}$S],M1.C_CO2_At_2_DIC_Si_W.CO2_At_2_DIC_Si_W_F CO2 $\delta^{13}$C [VPDB]
121400.0,5.225672612098532e+16,2.5638118006872404e+16,2.6618608114112916e+16,91393.42993832762,0.00028508852220941256,47193185443308.72,-5791507337668.305,52984692780977.02,-815143.0111074692,-47176892106147.14,8759662539943.211,-55936554646090.35,-569264.1083902209,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2951789800153.4736,0.0,0.0,0.0
121600.0,5.225138923684232e+16,2.562624393201206e+16,2.662514530483026e+16,91458.94215403065,0.0002850594066385287,47193414317487.67,-5808235199596.031,53001649517083.7,-813058.0594578153,-47177496554092.97,8776134886721.5,-55953631440814.47,-568370.6652965525,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2951729505019.086,0.0,0.0,0.0
121800.0,5.22461344601812e+16,2.5614418372787756e+16,2.6631716087393444e+16,91524.45656592697,0.0002850307390080807,47193574649883.32,-5825015727072.078,53018590376955.4,-810977.5169053427,-47177979651179.51,8792686978826.727,-55970666630006.234,-567475.0110261928,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2951670132759.158,0.0,0.0,0.0
122000.0,5.224095084718623e+16,2.5602635870080868e+16,2.6638314977105364e+16,91589.97348328863,0.0002850024596136728,47193675372708.24,-5841840342341.469,53035515715049.71,-808902.5933908821,-47178358070566.22,8809306146183.203,-55987664216749.42,-566578.0362522126,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2951611559922.869,0.0,0.0,0.0
122200.0,5.2236092129492376e+16,2.5591021444145384e+16,2.664507068534699e+16,91655.48750798455,0.00028497595269772163,47193945712847.11,-5858710756836.016,53052656469683.125,-806836.5597579861,-47181204367939.11,8824835827679.57,-56006040195618.68,-565768.0533841256,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2951556651440.1187,0.0,0.0,0.0
122400.0,5.223162647369061e+16,2.557961013953592e+16,2.665201633415469e+16,91720.98554495984,0.0002849515901456116,47194515129656.62,-5875550866190.93,53070065995847.55,-804790.6069795241,-47183224725274.14,8840891231878.96,-56024115957153.1,-564924.3584858695,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2951506182391.2627,0.0,0.0,0.0
122600.0,5.222742131732908e+16,2.556833581323156e+16,2.665908550409752e+16,91786.47487053284,0.0002849286487579328,47195040131642.13,-5892488803381.594,53087528935023.73,-802743.8444284742,-47184856687636.63,8857218389027.414,-56042075076664.05,-564065.2742080515,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2951458654539.6045,0.0,0.0,0.0
122800.0,5.222343186690702e+16,2.5557176009089788e+16,2.6666255857817236e+16,91851.95822701017,0.0002849068841620678,47195434798735.48,-5909554391856.914,53104989190592.39,-800691.5001869632,-47186229143613.76,8873739387880.445,-56059968531494.2,-563196.4116728944,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2951413561908.4917,0.0,0.0,0.0
123000.0,5.221964051513728e+16,2.5546121844107296e+16,2.6673518671029984e+16,91917.43664440801,0.0002848862003008035,47195672945964.13,-5926755316194.516,53122428262158.65,-798632.443094372,-47187388852129.766,8890425353316.516,-56077814205446.28,-562319.884334517,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2951370705834.764,0.0,0.0,0.0
123200.0,5.2216341960344536e+16,2.5535318193089384e+16,2.668102376725515e+16,91982.90389683572,0.00028486820491186327,47196012356349.98,-5944098440396.32,53140110796746.3,-796569.9154588863,-47191345209667.805,8905925746206.344,-56097270955874.15,-561537.3469543242,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2951333414953.058,0.0,0.0,0.0
123400.0,5.221362419714584e+16,2.5524809919775696e+16,2.6688814277370144e+16,92048.34486810505,0.0002848533780531688,47196593310583.734,-5961504580086.32,53158097890670.055,-794515.5469831807,-47194242091640.016,8922131465661.797,-56116373557301.81,-560709.745630122,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2951302689381.6577,0.0,0.0,0.0
123600.0,5.221132538763132e+16,2.5514516470180184e+16,2.6696808917451136e+16,92113.76772606884,0.0002848408368119548,47197047470768.18,-5979102454305.469,53176149925073.65,-792448.7261159567,-47196589938661.73,8938743060011.43,-56135332998673.16,-559858.3431614605,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2951276699350.5005,0.0,0.0,0.0
123800.0,5.220938862835253e+16,2.5504409338647384e+16,2.6704979289705144e+16,92179.17585395882,0.00028483027074933183,47197291055097.55,-5996916786433.523,53194207841531.07,-790365.6300179913,-47198538400682.195,8955667698060.258,-56154206098742.45,-558989.7361937312,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2951254801776.28,0.0,0.0,0.0
124000.0,5.220778731817602e+16,2.549447513599998e+16,2.6713312182176036e+16,92244.57065315555,0.00028482153474182226,47197289893765.09,-6014956028729.945,53212245922495.04,-788265.1414272785,-47200156169127.555,8972862695615.562,-56173018864743.12,-558107.0210848238,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2951236696161.5073,0.0,0.0,0.0
124200.0,5.2207139594162696e+16,2.5485017291492224e+16,2.672212230267047e+16,92309.93872752824,0.00028481800105926183,47197601098492.37,-6033226588819.453,53230827687311.82,-786155.1293077406,-47207703086501.4,8987526068079.57,-56195229154580.97,-557418.0026713193,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2951229364941.2026,0.0,0.0,0.0
124400.0,5.220762811174393e+16,2.5476128856024492e+16,2.6731499255719436e+16,92375.24832546101,0.00028482066618518235,47198504247788.34,-6051569593738.461,53250073841526.805,-784058.2540679316,-47213146453402.94,9003589870545.938,-56216736323948.875,-556637.8402056921,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2951234882898.18,0.0,0.0,0.0
124600.0,5.220891390568938e+16,2.5467641505549924e+16,2.6741272400139452e+16,92440.51632237986,0.0002848276808821024,47199272031700.04,-6070231078889.867,53269503110589.91,-781935.7621163736,-47217531545750.91,9020437683014.445,-56237969228765.35,-555809.5253029332,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2951249415561.2773,0.0,0.0,0.0
124800.0,5.221088118928841e+16,2.545949729966107e+16,2.6751383889627336e+16,92505.75019749493,0.00028483841347129517,47199658773548.31,-6089299976101.336,53288958749649.65,-779774.557415245,-47221203323275.72,9037863554741.375,-56259066878017.09,-554947.5343229515,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2951271652738.1,0.0,0.0,0.0
125000.0,5.221348324458799e+16,2.5451672721963536e+16,2.6761810522624456e+16,92570.95261286215,0.00028485260908122197,47199612417339.945,-6108787441690.227,53308399859030.17,-777573.4208600705,-47224276895027.66,9055794773850.094,-56280071668877.75,-554057.0840050111,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2951301065408.0103,0.0,0.0,0.0
125200.0,5.221655704134147e+16,2.5444087329705044e+16,2.6772469711636428e+16,92636.12826956372,0.00028486937829427973,47198939907839.2,-6128718204610.891,53327658112450.09,-775327.6158456758,-47225417938714.29,9074817388202.547,-56300235326916.836,-553095.4971762093,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2951335811074.284,0.0,0.0,0.0
125400.0,5.2220042725471944e+16,2.543671065109564e+16,2.6783332074376304e+16,92701.28476039271,0.000284888394574315,47197664109776.82,-6149077333719.227,53346741443496.05,-773040.0519006556,-47226431052700.28,9094039531993.031,-56320470584693.31,-552126.5415672624,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2951375210401.823,0.0,0.0,0.0
125600.0,5.222390526234553e+16,2.5429526550449596e+16,2.6794378711895932e+16,92766.41382503771,0.0002849094667885735,47196973818167.09,-6169240236587.68,53366214054754.77,-770797.6853131138,-47226747438921.36,9113684862837.164,-56340432301758.52,-551133.4561810374,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2951418868636.9204,0.0,0.0,0.0
125800.0,5.22279251252214e+16,2.5422427129023388e+16,2.6805497996198012e+16,92831.52145400306,0.00028493139730071683,47196096613099.49,-6189509917644.656,53385606530744.15,-768555.5345462207,-47227250711619.98,9133271295764.156,-56360522007384.13,-550149.431286197,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2951464302007.878,0.0,0.0,0.0
126000.0,5.223227439554582e+16,2.5415495495660588e+16,2.6816778899885236e+16,92896.61146580767,0.00028495512490750587,47195065710245.59,-6209953836100.719,53405019546346.31,-766306.8421801985,-47227523618470.55,9153058649654.234,-56380582268124.78,-549157.298593357,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2951513455477.9155,0.0,0.0,0.0
126200.0,5.22369191005033e+16,2.5408716589238372e+16,2.6828202511264924e+16,92961.67201742741,0.00028498046426897596,47194574787623.2,-6230197105095.828,53424771892719.03,-764102.3295505894,-47229409107553.664,9172131913361.656,-56401541020915.32,-548220.7631785203,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2951565943088.163,0.0,0.0,0.0
126400.0,5.22420688870454e+16,2.5402191686534544e+16,2.6839877200510856e+16,93026.70668126216,0.00028500855912190617,47193734592536.57,-6250775518685.5625,53444510111222.13,-761871.0978448162,-47230888081169.15,9191563206600.234,-56422451287769.38,-547266.3662662815,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2951624134378.5186,0.0,0.0,0.0
126600.0,5.224748021950906e+16,2.5395803438188052e+16,2.6851676781321004e+16,93091.70609364414,0.0002850380808483855,47193659258115.23,-6271005011628.414,53464664269743.64,-759702.6232394202,-47231907866950.4,9211252050359.703,-56443159917310.1,-546298.800809606,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2951685277643.928,0.0,0.0,0.0
126800.0,5.2253237581237304e+16,2.538959043613346e+16,2.6863647145103844e+16,93156.68690989753,0.00028506949035044904,47192875282229.79,-6291693374642.367,53484568656872.16,-757489.3842487382,-47233026320181.93,9231004961967.82,-56464031282149.75,-545333.1536918433,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2951750324338.5835,0.0,0.0,0.0
127000.0,5.225944991913033e+16,2.538360605936609e+16,2.687584385976424e+16,93221.64444310371,0.00028510338199198214,47191071767809.94,-6313030563832.828,53504102331642.766,-755207.9042976741,-47234239440304.2,9250878270648.344,-56485117710952.55,-544366.6274574925,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2951820503836.2065,0.0,0.0,0.0
127200.0,5.227275134899624e+16,2.538109286085853e+16,2.689165848813771e+16,93286.42272891317,0.0002851759484396958,47195487703641.586,-6334453375743.578,53529941079385.164,-753020.2079840201,-47299422105399.945,9242532070851.758,-56541954176251.7,-545404.5390773806,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2951970683563.7305,0.0,0.0,0.0
127400.0,5.229488988020644e+16,2.5382942723264652e+16,2.6911947156941788e+16,93350.68141570438,0.0002852967260240395,47209054985259.42,-6354227203947.18,53563282189206.6,-751146.9214317644,-47345428531576.72,9246395664711.578,-56591824196288.3,-545657.0247063453,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2952220648364.7104,0.0,0.0,0.0
127600.0,5.232232708729147e+16,2.5387409138531156e+16,2.6934917948760316e+16,93414.60147326668,0.00028544641073263217,47223617814097.305,-6375181708198.781,53598799522296.086,-749177.0537497067,-47383490364947.29,9255920435643.21,-56639410800590.5,-545554.0641386311,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2952530341613.3975,0.0,0.0,0.0
127800.0,5.2353996022953944e+16,2.539396155102681e+16,2.6960034471927136e+16,93478.25753151953,0.0002856191817946205,47237372181354.83,-6397912712641.352,53635284893996.18,-747026.3558238338,-47416478555350.42,9269339637643.375,-56685818192993.8,-545211.2478465443,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2952887647279.7344,0.0,0.0,0.0
128000.0,5.238912664507477e+16,2.5402221242587384e+16,2.6986905402487384e+16,93541.67271823974,0.00028581083821644716,47249793937622.914,-6422392456315.164,53672186393938.08,-744694.0996709615,-47446229628061.555,9285486380383.875,-56731716008445.43,-544704.7815393405,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2953283811817.4224,0.0,0.0,0.0
128200.0,5.242253887872388e+16,2.540965710120119e+16,2.701288177752269e+16,93604.98103957754,0.00028599311990574946,47256371761912.1,-6448520287010.539,53704892048922.64,-742132.1735270245,-47423402250490.484,9326142563221.414,-56749544813711.9,-542504.6893796896,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2953660452839.473,0.0,0.0,0.0
128400.0,5.245238289532112e+16,2.5415336772825544e+16,2.7037046122495576e+16,93668.44914262231,0.0002861559350535795,47254344335365.06,-6477665579513.734,53732009914878.8,-739170.1046983047,-47412952473019.695,9359614515137.133,-56772566988156.83,-540787.0468021489,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2953996688507.883,0.0,0.0,0.0
128600.0,5.248125745213288e+16,2.5420538611781108e+16,2.7060718840351772e+16,93731.94852285563,0.00028631346127732066,47249677455248.51,-6507777536005.75,53757454991254.26,-736102.4852138181,-47406638699595.34,9390697763982.75,-56797336463578.09,-539235.0752252882,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2954321848856.983,0.0,0.0,0.0
128800.0,5.251001341090838e+16,2.542568266338341e+16,2.7084330747524976e+16,93795.4245330085,0.00028647034048504303,47244231479109.234,-6538180831910.805,53782412311020.04,-733023.8638788197,-47401903790302.94,9420907703934.54,-56822811494237.48,-537749.7594574122,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2954645528802.386,0.0,0.0,0.0
129000.0,5.253895231103576e+16,2.543091742714235e+16,2.710803488389341e+16,93858.85923854834,0.00028662821773614707,47238544906037.33,-6568699461997.977,53807244368035.305,-729959.2454706318,-47397903677516.26,9450754636770.906,-56848658314287.164,-536298.0000566252,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2954971123732.39,0.0,0.0,0.0
129200.0,5.2569162733755176e+16,2.543677347394726e+16,2.7132389259807916e+16,93922.22424833293,0.00028679303182626935,47233662272980.62,-6599298685956.977,53832960958937.59,-726926.0346493392,-47403698049750.055,9476292980038.578,-56879991029788.63,-535149.6268094936,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2955310861655.3965,0.0,0.0,0.0
129400.0,5.260100863866082e+16,2.5443433651230384e+16,2.715757498743043e+16,93985.46581410886,0.00028696676835057727,47230189970306.13,-6629676570834.758,53859866541140.89,-723960.9177577129,-47406906218551.63,9503554399039.898,-56910460617591.53,-533902.7055622176,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2955668827835.115,0.0,0.0,0.0
129600.0,5.263401844839886e+16,2.5450665824135892e+16,2.7183352624262972e+16,94048.60774550869,0.000287146854601194,47226712705945.59,-6660367877898.281,53887080583843.875,-720993.0885901614,-47409220672901.086,9531588384269.828,-56940809057170.914,-532618.6934752889,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2956039695295.5806,0.0,0.0,0.0
129800.0,5.266806279479241e+16,2.5458405123802564e+16,2.7209657670989844e+16,94111.66276101556,0.0002873325848051959,47222912039894.27,-6691501491944.992,53914413531839.266,-718006.6700569313,-47411012304307.35,9560173018525.594,-56971185322832.945,-531311.9244699964,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2956421991414.9907,0.0,0.0,0.0
130000.0,5.270307642559956e+16,2.5466619403253656e+16,2.7236457022345904e+16,94174.63163112094,0.0002875236029765388,47219261701906.75,-6722816406191.359,53942078108098.11,-715033.0461071306,-47412146731434.0,9589328213898.797,-57001474945332.8,-529980.6664570934,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2956814966904.109,0.0,0.0,0.0
130200.0,5.274341411733261e+16,2.5477425113375444e+16,2.7265989003957164e+16,94237.41763431461,0.00028774366676122536,47218459552010.66,-6754986136689.07,53973445688699.73,-712045.7941919415,-47456165809203.16,9599850485959.57,-57056016295162.73,-529906.4532037618,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2957267394085.431,0.0,0.0,0.0
130400.0,5.279042732101318e+16,2.5491504096688824e+16,2.729892322432436e+16,94299.79037065897,0.00028800014905080843,47223576403395.836,-6786380355937.367,54009956759333.2,-709235.2234200784,-47487074897666.78,9618846329301.96,-57105921226968.74,-529323.6413910793,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2957794374239.7646,0.0,0.0,0.0
130600.0,5.284176358338038e+16,2.5507701324374588e+16,2.7334062259005796e+16,94361.86712108088,0.0002882802159486109,47229368787881.05,-6818766121029.555,54048134908910.6,-706369.710751488,-47512242992844.71,9642027921957.016,-57154270914801.73,-528499.6717837465,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2958369393616.5576,0.0,0.0,0.0
130800.0,5.2896564501265704e+16,2.5525593375979184e+16,2.737097112528652e+16,94423.69940457401,0.0002885791844040682,47234238525116.09,-6852670624880.734,54086909149996.83,-703383.329812371,-47534137687790.46,9667914510816.695,-57202052198607.16,-527527.0624390453,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2958982731879.6523,0.0,0.0,0.0
131000.0,5.295447299941518e+16,2.5545003648662116e+16,2.7409469350753068e+16,94485.30685101126,0.00028889510637978823,47238054036849.26,-6888042376893.352,54126096413742.61,-700282.7030001982,-47553483033025.74,9696017459046.117,-57249500492071.86,-526436.4566775876,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2959630301165.7812,0.0,0.0,0.0
131200.0,5.300771912770081e+16,2.5562158520864056e+16,2.744556060683675e+16,94546.87159290527,0.0002891855926224812,47234202297562.28,-6924596352417.531,54158798649979.81,-697011.5540292554,-47496345115158.38,9758813838787.21,-57255158953945.59,-523106.9577767602,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2960225308626.343,0.0,0.0,0.0
131400.0,5.305377279461921e+16,2.5575784485582308e+16,2.74779883090369e+16,94608.79843056736,0.00028943684012339995,47219092593311.64,-6964230364752.75,54183322958064.39,-693363.8704260237,-47459090507369.27,9809591504719.508,-57268682012088.78,-520527.0385380434,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2960739530498.2314,0.0,0.0,0.0
131600.0,5.309661525695172e+16,2.558783076496079e+16,2.750878449199093e+16,94670.8914757689,0.00028967056877769623,47200760215883.766,-7004372783103.711,54205132998987.48,-689672.9929776835,-47429764757008.17,9855377637451.781,-57285142394459.95,-518262.04951014597,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2961217565741.75,0.0,0.0,0.0
