M1.L_b.TA Time [a],M1.L_b.TA TA [mol],M1.L_b.TA C^{12}$S [mol],M1.L_b.TA C^{13}$S [mol],M1.L_b.TA $\delta^{13}$C [VPDB],M1.L_b.TA TA [mol/l],M1.CG_L_b2H_b.C_TA_2_TA_thc.thc_F TA [mol/a],M1.CG_L_b2H_b.C_TA_2_TA_thc.thc_F TA [C^{12}$S],M1.CG_L_b2H_b.C_TA_2_TA_thc.thc_F TA [C^{13}$S],M1.CG_L_b2H_b.C_TA_2_TA_thc.thc_F TA $\delta^{13}$C [VPDB],M1.CG_D_b2L_b.C_TA_2_TA_thc.thc_F TA [mol/a],M1.CG_D_b2L_b.C_TA_2_TA_thc.thc_F TA [C^{12}$S],M1.CG_D_b2L_b.C_TA_2_TA_thc.thc_F TA [C^{13}$S],M1.CG_D_b2L_b.C_TA_2_TA_thc.thc_F TA $\delta^{13}$C [VPDB],M1.CG_L_b2D_b.C_TA_2_TA_PIC_TA.PIC_TA_F TA [mol/a],M1.CG_L_b2D_b.C_TA_2_TA_PIC_TA.PIC_TA_F TA [C^{12}$S],M1.CG_L_b2D_b.C_TA_2_TA_PIC_TA.PIC_TA_F TA [C^{13}$S],M1.CG_L_b2D_b.C_TA_2_TA_PIC_TA.PIC_TA_F TA $\delta^{13}$C [VPDB],M1.C_TA_2_TA_wca_ta.TA_2_TA_wca_ta_F TA [mol/a],M1.C_TA_2_TA_wca_ta.TA_2_TA_wca_ta_F TA [C^{12}$S],M1.C_TA_2_TA_wca_ta.TA_2_TA_wca_ta_F TA [C^{13}$S],M1.C_TA_2_TA_wca_ta.TA_2_TA_wca_ta_F TA $\delta^{13}$C [VPDB],M1.C_TA_2_TA_wsi_ta.TA_2_TA_wsi_ta_F TA [mol/a],M1.C_TA_2_TA_wsi_ta.TA_2_TA_wsi_ta_F TA [C^{12}$S],M1.C_TA_2_TA_wsi_ta.TA_2_TA_wsi_ta_F TA [C^{13}$S],M1.C_TA_2_TA_wsi_ta.TA_2_TA_wsi_ta_F TA $\delta^{13}$C [VPDB],M1.C_TA_2_TA_PyOx_TA.TA_2_TA_PyOx_TA_F TA [mol/a],M1.C_TA_2_TA_PyOx_TA.TA_2_TA_PyOx_TA_F TA [C^{12}$S],M1.C_TA_2_TA_PyOx_TA.TA_2_TA_PyOx_TA_F TA [C^{13}$S],M1.C_TA_2_TA_PyOx_TA.TA_2_TA_PyOx_TA_F TA $\delta^{13}$C [VPDB]
6000.0,6.389291928199649e+16,2.53066528960549e+17,-1.891736096785525e+17,-67522.37282587434,0.0022583324996647398,1781688854008212.5,7056893195006123.0,-5275204340997910.0,-67522.3575438454,1881065325159572.8,7097366639070373.0,-5216301313910800.0,-66404.43725449212,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14136951797513.682,55993479845580.29,-41856528048066.61,-67522.3575438454,5886373387797.682,23314681578752.88,-17428308190955.197,-67522.3575438454,595999795999.8978,589560289309.593,6439506690.30481,-28.0
6200.0,6.38918669262823e+16,2.534075088226107e+17,-1.895156418963284e+17,-67552.97454495307,0.002258295303538201,1781659512596147.0,7066401600981576.0,-5284742088385429.0,-67552.9592424912,1881049143579958.2,7106785540284355.0,-5225736396704397.0,-66435.89892529913,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14136099183170.488,56066466793104.31,-41930367609933.83,-67552.9592424912,5886195878454.565,23345776050438.184,-17459580171983.617,-67552.9592424912,582399789199.8945,576107224396.759,6292564803.135498,-28.0
6400.0,6.389067896394001e+16,2.5374886605129578e+17,-1.8985818708735578e+17,-67583.57490048745,0.0022582533143162948,1781626387107037.5,7075920527488462.0,-5294294140381424.0,-67583.55960250061,1881030008710919.0,7116215173047777.0,-5235185164336858.0,-66467.3497162022,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14135334336905.162,56139998330306.87,-42004663993401.7,-67583.55960250061,5886036637359.316,23377026614131.38,-17490989976772.062,-67583.55960250061,568799782399.8911,562654159483.925,6145622915.966064,-28.0
6600.0,6.388939244873468e+16,2.540906305919757e+17,-1.9020123814324102e+17,-67614.16342137348,0.00225820784168596,1781590513210999.0,7085450812108086.0,-5303860298897087.0,-67614.14813049839,1881008115901080.2,7125655588186887.0,-5244647472285807.0,-66498.78725963384,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14134638731104.967,56213976631284.98,-42079337900180.01,-67614.14813049839,5885891808397.367,23408407591161.387,-17522515782764.02,-67614.14813049839,555199775599.8877,549201094571.09106,5998681028.796631,-28.0
6800.0,6.388800874725308e+16,2.544328033516466e+17,-1.905447946043935e+17,-67644.73961007789,0.002258158933950004,1781551929306081.2,7094992480109981.0,-5313440550803900.0,-67644.72432523158,1880983407959317.8,7135106852171132.0,-5254123444211814.0,-66530.21239353684,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14134005396102.184,56288374394025.34,-42154368997923.16,-67644.72432523158,5885759941459.194,23439913166410.445,-17554153224951.25,-67644.72432523158,541599768799.8843,535748029658.257,5851739141.627258,-28.0
7000.0,6.388653721692271e+16,2.5477538585660458e+17,-1.9088884863968186e+17,-67675.3002345543,0.0022581069218521586,1781510896065104.8,7104545574066699.0,-5323034678001594.0,-67675.28495799935,1880956243941360.2,7144569028527132.0,-5263612784585772.0,-66561.62076339313,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14133431082066.818,56363172104227.77,-42229741022160.95,-67675.28495799935,5885640360746.323,23471537708720.535,-17585897347974.21,-67675.28495799935,528000028000.01385,522295227871.54565,5704800128.468201,-28.0
7200.0,6.388543564651207e+16,2.551188122654448e+17,-1.9123337661893274e+17,-67705.72344828596,0.0022580679862034673,1781480171361861.2,7114122193315523.0,-5332642021953662.0,-67705.70825676466,1880927095928635.8,7154042717604257.0,-5273115621675621.0,-66593.00838078716,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14132823869511.086,56437695777128.89,-42304871907617.805,-67705.70825676466,5885513927430.4795,23503076780356.668,-17617562852926.188,-67705.70825676466,529600028800.0143,523877941390.70264,5722087409.3116455,-28.0
7400.0,6.388439817032547e+16,2.5546277021329213e+17,-1.9157837204296666e+17,-67736.08884083858,0.00225803131600251,1781451241024460.0,7123713641632904.0,-5342262400608444.0,-67736.07366727536,1880897283963055.5,7163529009221004.0,-5282631725257948.0,-66624.36233431076,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14132154819070.723,56512028930069.38,-42379874110998.66,-67736.07366727536,5885374615134.32,23534589365377.246,-17649214750242.926,-67736.07366727536,531200029600.01465,525460654909.85944,5739374690.155212,-28.0
7600.0,6.38833406480724e+16,2.558071844861689e+17,-1.919238438380965e+17,-67766.41919250696,0.0022579939372616405,1781421751767182.5,7133317814764312.0,-5351896062997130.0,-67766.4040357874,1880866905901186.2,7173027963369037.0,-5292161057467851.0,-66655.68157157539,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14131469272056.523,56586409931930.35,-42454940659873.83,-67766.4040357874,5885231864436.417,23566137137910.895,-17680905273474.477,-67766.4040357874,532800030400.0151,527043368429.0164,5756661970.998657,-28.0
7800.0,6.388226070248889e+16,2.5615205855867728e+17,-1.9226979785618838e+17,-67796.71560947238,0.0022579557659550774,1781391637201517.5,7142934809627031.0,-5361543172425514.0,-67796.70046978033,1880835912522720.2,7182539592817352.0,-5301703680294632.0,-66686.96671674553,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14130781871778.658,56660900170014.78,-42530118298236.125,-67796.70046978033,5885088724358.804,23597733496158.023,-17712644771799.22,-67796.70046978033,534400031200.0155,528626081948.1734,5773949251.842102,-28.0
8000.0,6.3881159386253464e+16,2.5649739408557856e+17,-1.926162346993251e+17,-67826.97784344965,0.0022579168392903577,1781360926640207.8,7152564672383868.0,-5371203745743660.0,-67826.96272154659,1880804343542075.2,7192063916965778.0,-5311259573423703.0,-66718.21731186355,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14130097049518.55,56735516908615.17,-42605419859096.625,-67826.96272154659,5884946117649.975,23629381935178.977,-17744435817529.0,-67826.96272154659,535999255999.6279,530208027851.2736,5791228148.354309,-28.0
8200.0,6.3878871136761304e+16,2.5684208838622573e+17,-1.9296321724946442e+17,-67857.5146893939,0.0022578359597773606,1781297138306413.2,7162176673052926.0,-5380879534746513.0,-67857.49938889332,1880770860939643.5,7201599579666746.0,-5320828718727102.0,-66749.4454847424,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14129644695716.738,56811976767898.72,-42682332072181.984,-67857.49938889332,5884851918047.297,23661604920042.758,-17776753001995.46,-67857.49938889332,498799237399.6186,493409938530.8747,5389298868.7438965,-28.0
8400.0,6.387618861580123e+16,2.571869448072212e+17,-1.9331075619141997e+17,-67888.12003694051,0.002257741144509358,1781222337105286.2,7171793177083968.0,-5390570839978682.0,-67888.10473271085,1880732594208947.8,7211143975579194.0,-5330411381370246.0,-66780.67821718662,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14129496148732.62,56890047898116.52,-42760551749383.91,-67888.10473271085,5884820983819.267,23694245294893.188,-17809424311073.92,-67888.10473271085,461599218799.60925,456611849210.4758,4987369589.133423,-28.0
8600.0,6.387334106380017e+16,2.575321597000729e+17,-1.9365881863627274e+17,-67918.73116712461,0.0022576404961229526,1781142933825790.2,7181419677368778.0,-5400276743542988.0,-67918.71586067538,1880689539615505.2,7220697123473413.0,-5340007583857908.0,-66811.9154837917,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14129530432822.605,56969087632007.984,-42839557199185.375,-67918.71586067538,5884828123338.172,23727135919462.05,-17842307796123.88,-67918.71586067538,424399200199.5999,419813759890.077,4585440309.522888,-28.0
8800.0,6.387033778492453e+16,2.5787772995298848e+17,-1.9400739216806394e+17,-67949.34445235923,0.002257534343479332,1781059187856446.2,7191056087070586.0,-5409996899214140.0,-67949.3291457805,1880642026824511.2,7230259159347044.0,-5349617132522533.0,-66843.15353218082,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14129708149381.723,57048931607056.68,-42919223457674.95,-67949.3291457805,5884865131932.39,23760240825855.547,-17875375693923.156,-67949.3291457805,387199181599.5906,383015670569.6781,4183511029.9124756,-28.0
9000.0,6.386718979976225e+16,2.582236564140387e+17,-1.9435646661427645e+17,-67979.95603192976,0.0022574230761076056,1780971406506921.2,7200702429805447.0,-5419731023298526.0,-67979.94072726717,1880590382798981.0,7239830200359032.0,-5359239817560051.0,-66874.3885992989,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14130014573765.174,57129513647866.57,-42999499074101.4,-67979.94072726717,5884928942747.665,23793544344649.664,-17908615401902.0,-67979.94072726717,349999247599.6239,346217664935.2569,3781582664.3670044,-28.0
9200.0,6.386401993994264e+16,2.585700481761453e+17,-1.947060282362027e+17,-68010.53278548768,0.0022573110355633566,1780883013106575.8,7210361745848730.0,-5429478732742154.0,-68010.51750257277,1880534986844407.2,7249410488748215.0,-5368875501903808.0,-66905.61669455227,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14130420450688.525,57210632209172.44,-43080211758483.914,-68010.51750257277,5885013462819.768,23826986744120.875,-17941973281301.11,-68010.51750257277,316559230879.6155,313138952384.8769,3420278494.7385864,-28.0
9400.0,6.386075784242834e+16,2.5891683037634333e+17,-1.95056072533915e+17,-68041.09252551965,0.002257195734823988,1780792049288972.0,7220031951119435.0,-5439239901830463.0,-68041.0772486557,1880476310231191.2,7259000383508695.0,-5378524073277504.0,-66936.83308791283,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14130915211768.148,57292292701027.11,-43161377489258.96,-68041.0772486557,5885116490544.166,23860578844539.594,-17975462353995.43,-68041.0772486557,283119214159.6071,280060239834.4968,3058974325.1102905,-28.0
9600.0,6.385738486850463e+16,2.592639872876908e+17,-1.9540660241918618e+17,-68071.64025023497,0.0022570765150932573,1780697993546833.0,7229712605360463.0,-5449014611813630.0,-68071.62498022895,1880414449885497.0,7268599987152258.0,-5388185537266761.0,-66968.03684326053,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14131508365255.406,57374548930414.586,-43243040565159.18,-68071.62498022895,5885240004863.156,23894334695116.727,-18009094690253.57,-68071.62498022895,249679197439.5987,246981527284.11673,2697670155.481964,-28.0
9800.0,6.385391417132185e+16,2.5961152199719472e+17,-1.9575760782587286e+17,-68102.17162716608,0.0022569538412769334,1780601212190017.8,7239403794674755.0,-5458802582484737.0,-68102.1563706934,1880349941037096.0,7278209388976307.0,-5397859447939211.0,-66999.22165580737,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14132200463563.637,57457394144528.42,-43325193680964.78,-68102.1563706934,5885384119513.746,23928250658395.914,-18042866538882.168,-68102.1563706934,216239180719.5903,213902814733.7367,2336365985.853607,-28.0
10000.0,6.385051658041011e+16,2.5995942727799914e+17,-1.9610891069758902e+17,-68132.62750221945,0.0022568337514444017,1780506467507089.8,7249105317773465.0,-5468598850266375.0,-68132.61228361378,1880288082081895.5,7287828666885489.0,-5407540584803594.0,-67030.32295236096,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14132962643397.672,57540557433408.945,-43407594790011.27,-68132.61228361378,5885542823058.305,23962238023404.16,-18076695200345.855,-68132.61228361378,182794925997.46265,180819909970.92252,1975016026.5401306,-28.0
10200.0,6.3841982094069784e+16,2.6030288907016477e+17,-1.9646090697609498e+17,-68164.38552665287,0.0022565320950466835,1780268566996312.8,7258683013982264.0,-5478414446985951.0,-68164.36949888326,1880219267590885.0,7297451857791758.0,-5417232590200873.0,-67061.4394075088,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14134794573316.666,57631750162600.53,-43496955589283.87,-68164.36949888326,5885924255914.6455,23998659084386.523,-18112734828471.88,-68164.36949888326,-20165175482.588287,-19947299934.13538,-217875548.45290756,-28.0
10400.0,6.383190972161309e+16,2.6064540995845805e+17,-1.9681350023684496e+17,-68196.50624808959,0.0022561760811671597,1779987701074218.2,7268234396514917.0,-5488246695440699.0,-68196.49017180892,1880134753404878.2,7307067557377483.0,-5426932803972605.0,-67092.64163536519,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14137988219122.076,57729731621028.29,-43591743401906.21,-68196.49017180892,5886589157535.366,24036744617465.39,-18150155459930.023,-68196.49017180892,-223125276962.63925,-220714509839.1933,-2410767123.4459534,-28.0
10600.0,6.382136741050133e+16,2.60987836787494e+17,-1.971664693769927e+17,-68228.69505315446,0.0022558034570317655,1779693729553089.2,7277783156632191.0,-5498089427079102.0,-68228.67894344592,1880036548349104.2,7316675793047737.0,-5436639244698633.0,-67123.90504641148,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14141993983589.197,57831504323389.82,-43689510339800.625,-68228.67894344592,5887423032174.387,24075708908794.586,-18188285876620.2,-68228.67894344592,-426085378442.6902,-421481719744.25116,-4603658698.439026,-28.0
10800.0,6.381047203563428e+16,2.6133014400190483e+17,-1.9751967196627056e+17,-68260.90978494617,0.0022554183536520047,1779389911074400.2,7287328581423065.0,-5507938670348665.0,-68260.89366179245,1879928322377556.5,7326277072825525.0,-5446348750447968.0,-67155.18650091926,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14146613575028.795,57936161599010.22,-43789548023981.42,-68260.89366179245,5888384539737.166,24115340144267.105,-18226955604529.938,-68260.89366179245,-629045479922.7393,-622248929649.3073,-6796550273.432007,-28.0
11000.0,6.379917416754814e+16,2.6167233419243734e+17,-1.978731600248892e+17,-68293.16741079779,0.002255019023914648,1779074867277380.0,7296870742788038.0,-5517795875510658.0,-68293.15129300709,1879808768226218.5,7335871806514558.0,-5456063038288340.0,-67186.50321963198,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14151787874415.45,58043519583296.14,-43891731708880.69,-68293.15129300709,5889461316126.927,24155609614223.285,-18266148298096.36,-68293.15129300709,-832007612003.8053,-823018148215.6599,-8989463788.145386,-28.0
11200.0,6.378548818575786e+16,2.620123064684336e+17,-1.9822681828267574e+17,-68325.9684905133,0.002254535284905472,1778693268389215.0,7306351092309621.0,-5527657823920406.0,-68325.95201266889,1879681468675159.0,7345457750152977.0,-5465776281477818.0,-67217.80468077795,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14157896680118.309,58156493709152.43,-43998597029034.125,-68325.95201266889,5890732310770.259,24197403351212.25,-18306671040441.992,-68325.95201266889,-1108807750403.8748,-1096827587029.8107,-11980163374.064087,-28.0
11400.0,6.377094181551147e+16,2.6235159429025683e+17,-1.9858065247474534e+17,-68358.91996951279,0.0022540211349644655,1778287639372796.0,7315812322291525.0,-5537524682918729.0,-68358.90349313311,1879542409550987.0,7355030242980640.0,-5475487833429653.0,-67249.12525041874,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14165047880557.742,58274504942847.04,-44109457062289.3,-68358.90349313311,5892219837142.039,24240383577888.426,-18348163740746.387,-68358.90349313311,-1385607888803.9443,-1370637025843.9614,-14970862959.98291,-28.0
11600.0,6.375607772385833e+16,2.626905677768975e+17,-1.9893449005303917e+17,-68391.86811723815,0.002253495754975016,1777873149929907.8,7325264786966910.0,-5547391637037002.0,-68391.85164974937,1879393763101326.5,7364589585916159.0,-5485195822814832.0,-67280.43973990977,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14172976931888.908,58396072211199.8,-44223095279310.89,-68391.85164974937,5893868725934.711,24284156065238.51,-18390287339303.8,-68391.85164974937,-1662408027204.0137,-1644446464658.112,-17961562545.90161,-28.0
11800.0,6.37409961532941e+16,2.6302922068863738e+17,-1.992882245353433e+17,-68424.77863827033,0.002252962688066602,1777452594985104.8,7334708312238548.0,-5557255717253443.0,-68424.76219151041,1879238589747951.5,7374136267824657.0,-5494897678076706.0,-67311.71287635635,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14181580526833.223,58520692402328.53,-44339111875495.31,-68424.76219151041,5895657368017.736,24328596568659.83,-18432939200642.094,-68424.76219151041,-1939208165604.083,-1918255903472.2625,-20952262131.820557,-28.0
12000.0,6.372579875579709e+16,2.633675547540669e+17,-1.9964175599826982e+17,-68457.61759173572,0.002252425527187689,1777028807270710.5,7344142946288320.0,-5567114139017610.0,-68457.60120029694,1879080455546653.0,7383670714395906.0,-5504590258849253.0,-67342.90330552925,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14190806112155.756,58648069285270.305,-44457263173114.55,-68457.60120029694,5897574715914.459,24373623867479.22,-18476049151564.758,-68457.60120029694,-2216000816000.4077,-2192057935187.1428,-23942880813.264893,-28.0
12200.0,6.371806785867576e+16,2.6371265713864112e+17,-1.9999458927996538e+17,-68488.40450388589,0.002252152274119636,1776813096380714.5,7353766197518854.0,-5576953101138140.0,-68488.38939313067,1878928715141750.2,7393202156923806.0,-5514273441782056.0,-67373.92721144998,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14199143018716.463,58766551292010.336,-44567408273293.875,-68488.38939313067,5899306834222.563,24415693060043.973,-18516386225821.41,-68488.38939313067,-2243200829600.4146,-2218964065012.8105,-24236764587.604004,-28.0
12400.0,6.371270149766295e+16,2.640593690153051e+17,-2.0034666751764214e+17,-68518.4449462112,0.0022519625969595323,1776663439854918.5,7363434442178854.0,-5586771002323936.0,-68518.43001362501,1878802374954357.0,7402747786117278.0,-5523945411162921.0,-67404.60909633484,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14206108160154.383,58877637581342.305,-44671529421187.92,-68518.43001362501,5900753557758.365,24455848534574.137,-18555094976815.773,-68518.43001362501,-2270400843200.421,-2245870194838.4785,-24530648361.942383,-28.0
12600.0,6.370816603370282e+16,2.6440645435172218e+17,-2.0069828831801936e+17,-68548.15723918616,0.002251802288340403,1776536955534379.2,7373113100165931.0,-5596576144631552.0,-68548.14245540071,1878699136023488.2,7412307932837532.0,-5533608796814044.0,-67434.97871161258,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14212482455523.682,58985680118981.48,-44773197663457.8,-68548.14245540071,5902077246390.626,24495230976191.117,-18593153729800.492,-68548.14245540071,-2297600856800.4277,-2272776324664.146,-24824532136.28174,-28.0
12800.0,6.370435203274948e+16,2.6475395764694195e+17,-2.0104960561419248e+17,-68577.58293002643,0.002251667480252066,1776430590392404.0,7382803412765391.0,-5606372822372987.0,-68577.56828386188,1878616122161236.2,7421882203744307.0,-5543266081583071.0,-67465.07051736853,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14218534769079.172,59091893364937.59,-44873358595858.42,-68577.56828386188,5903333797458.318,24534115288422.98,-18630781490964.664,-68577.56828386188,-2324800870400.4346,-2299682454489.8145,-25118415910.620117,-28.0
13000.0,6.370117612880608e+16,2.651018959933411e+17,-2.01400719864535e+17,-68606.75236983347,0.0022515552260747368,1776342020645313.5,7392505856871338.0,-5616163836226024.0,-68606.73783983602,1878550549059197.8,7431470346186650.0,-5552919797127452.0,-67494.91785299689,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14224370316129.568,59196787358604.6,-44972417042475.03,-68606.73783983602,5904545091335.291,24572623775459.64,-18668078684124.35,-68606.73783983602,-2351998283999.1416,-2326586012406.0137,-25412271593.12793,-28.0
13200.0,6.370095655017499e+16,2.654525459924762e+17,-2.017515894423012e+17,-68635.07240391457,0.002251547464939944,1776335847869442.0,7402283878056459.0,-5625948030187017.0,-68635.05837954009,1878503123479999.2,7441075007626664.0,-5562571884146665.0,-67524.52117723292,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14229569229334.5,59296957286724.05,-45067388057389.55,-68635.05837954009,5905624028833.658,24609707444079.69,-18704083415246.03,-68635.05837954009,-2299198257599.1284,-2274356466273.835,-24841791325.293457,-28.0
13400.0,6.370196771954737e+16,2.6580425616921664e+17,-2.0210228844966928e+17,-68662.99073209999,0.0022515832053112087,1776364035117344.8,7412091498686144.0,-5635727463568799.0,-68662.97683560579,1878476640491891.5,7450701431232355.0,-5572224790740464.0,-67553.86346614851,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14234016818495.377,59393138437164.82,-45159121618669.445,-68662.97683560579,5906546886613.461,24645773669903.586,-18739226783290.125,-68662.97683560579,-2246398231199.115,-2222126920141.656,-24271311057.459473,-28.0
13600.0,6.3703638290193304e+16,2.6615663225643395e+17,-2.0245299396624064e+17,-68690.66809258772,0.0022516422526051042,1776410611201533.5,7421917688315183.0,-5645507077113650.0,-68690.65430992247,1878468727752949.0,7460349493970801.0,-5581880766217852.0,-67582.97354008633,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14237995680317.676,59486940305107.38,-45248944624789.7,-68690.65430992247,5907372363079.267,24681248331064.027,-18773875967984.76,-68690.65430992247,-2193598204799.1018,-2169897374009.4768,-23700830789.625,-28.0
13800.0,6.3705872428742056e+16,2.6650968923340262e+17,-2.0280381680466058e+17,-68718.13842900877,0.002251721219535245,1776472904282731.8,7431762864806258.0,-5655289960523526.0,-68718.12474034836,1878476388884091.5,7470018870835761.0,-5591542481951670.0,-67611.88670037163,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14241618211921.266,59578915674393.02,-45337297462471.76,-68718.12474034836,5908123813022.464,24716265048819.355,-18808141235796.89,-68718.12474034836,-2140798178399.0884,-2117667827877.2976,-23130350521.79077,-28.0
14000.0,6.370858132806709e+16,2.6686343291925946e+17,-2.031548515911924e+17,-68745.43243026508,0.0022518169671619423,1776548437325826.0,7441627190497737.0,-5665078753171911.0,-68745.41882325578,1878497294705702.2,7479709306284556.0,-5601212011578854.0,-67640.6304453218,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14244940635265.514,59669376489381.99,-45424435854116.48,-68745.41882325578,5908812925154.62,24750905747091.996,-18842092821937.375,-68745.41882325578,-2087998739999.3696,-2065438863392.3374,-22559876607.032227,-28.0
14200.0,6.371118490248521e+16,2.672173893541577e+17,-2.0350620445167248e+17,-68772.70613606586,0.002251908992018371,1776621043239858.8,7451497456914340.0,-5674876413674481.0,-68772.69251523892,1878528717460168.0,7489419991556853.0,-5610891274096685.0,-67669.23519276877,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14248097772824.754,59759319368670.08,-45511221595845.33,-68772.69251523892,5909467680487.586,24785467649628.484,-18875999969140.9,-68772.69251523892,-2051998721999.3606,-2029827809211.3062,-22170912788.054443,-28.0
14400.0,6.371397537266056e+16,2.6757190735392806e+17,-2.0385793198126752e+17,-68799.88999821436,0.0022520076228143525,1776698853575481.0,7461383375355239.0,-5684684521779758.0,-68799.87642892354,1878568081733302.2,7499149611535479.0,-5620581529802177.0,-67697.727869497,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14251146800558.088,59848786193249.875,-45597639392691.79,-68799.87642892354,5910099946186.7705,24819918916716.086,-18909818970529.316,-68799.87642892354,-2015998703999.3516,-1994216755030.275,-21781948969.07666,-28.0
14600.0,6.371699731990257e+16,2.679270707383114e+17,-2.0421007341840883e+17,-68826.97601584061,0.002252114435302271,1776783119294231.5,7471287290722704.0,-5694504171428472.0,-68826.96249187135,1878613884992177.2,7508898006903188.0,-5630284121911011.0,-67726.12609779561,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14254055282575.043,59937614736155.21,-45683559453580.17,-68826.96249187135,5910703004407.46,24854220955007.32,-18943517950599.86,-68826.96249187135,-1979998685999.3425,-1958605700849.244,-21392985150.098633,-28.0
14800.0,6.372022441258737e+16,2.6828287694874214e+17,-2.0456265253615478e+17,-68853.97291475786,0.002252228498775523,1776873105130407.0,7481209131681158.0,-5704336026550751.0,-68853.95944178145,1878665751418307.5,7518665084397087.0,-5639999332978780.0,-67754.43413814575,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14256820745232.463,60025815709640.5,-45768994964408.04,-68853.95944178145,5911276351267.97,24888380881735.05,-18977104530467.082,-68853.95944178145,-1943998667999.3335,-1922994646668.2126,-21004021331.12085,-28.0
15000.0,6.3723624063255016e+16,2.6863932489953088e+17,-2.0491570083627587e+17,-68880.89156496275,0.002252348661411329,1776967903924581.0,7491148867924498.0,-5714180963999917.0,-68880.87813001899,1878722209369913.8,7528450755854834.0,-5649728546484920.0,-67782.6693350687,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14259449511898.049,60113443147938.414,-45853993636040.37,-68880.87813001899,5911821306214.597,24922416092947.633,-19010594786733.035,-68880.87813001899,-1908001110000.5547,-1887386025909.2175,-20615084091.33716,-28.0
15200.0,6.372519764075289e+16,2.689945552615039e+17,-2.05269357620751e+17,-68908.24755748663,0.002252404280425832,1777011816948679.0,7501054682770842.0,-5724042865822163.0,-68908.23383146133,1878780416430236.2,7538252619114409.0,-5659472202684173.0,-67810.85818105015,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14262337535937.95,60203636656117.64,-45941299120179.69,-68908.23383146133,5912419948456.532,24957282173300.51,-19044862224843.98,-68908.23383146133,-1937601124800.562,-1916666226013.6206,-20934898786.941406,-28.0
15400.0,6.372628756850476e+16,2.693499260866677e+17,-2.0562363851816294e+17,-68935.70216554773,0.002252442804557958,1777042211571275.2,7510964385142366.0,-5733922173571091.0,-68935.68844077627,1878835954748873.5,7548066189877945.0,-5669230235129072.0,-67839.0396368212,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14265614779030.98,60295992880619.69,-46030378101588.7,-68935.68844077627,5913099196315.592,24992696954604.105,-19079597758288.516,-68935.68844077627,-1967201139600.5693,-1945946426118.024,-21254713482.54541,-28.0
15600.0,6.372728773901461e+16,2.6970576209728992e+17,-2.0597847435827533e+17,-68963.15030664601,0.002252478156168011,1777070102610958.0,7520887059652747.0,-5743816957041789.0,-68963.1365914518,1878889000341540.8,7557891411921512.0,-5679002411579971.0,-67867.21140000834,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14269077172142.11,60389355321141.21,-46120278148999.1,-68963.1365914518,5913816733979.284,25028358578761.004,-19114541844781.72,-68963.1365914518,-1996801154400.5767,-1975226626222.4275,-21574528178.14917,-28.0
